FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.8080,1.8770,,,1,-0.28,开放申购,开放赎回,,,,
2024-01-05,1.8020,1.8710,,,1,-0.33,开放申购,开放赎回,,,,
2024-01-08,1.7750,1.8440,,,1,-1.50,开放申购,开放赎回,,,,
2024-01-09,1.7830,1.8520,,,1,0.45,开放申购,开放赎回,,,,
2024-01-10,1.7780,1.8470,,,1,-0.28,开放申购,开放赎回,,,,
2024-01-11,1.7780,1.8470,,,1,0.00,开放申购,开放赎回,,,,
2024-01-12,1.7770,1.8460,,,1,-0.06,开放申购,开放赎回,,,,
2024-01-15,1.7870,1.8560,,,1,0.56,开放申购,开放赎回,,,,
2024-01-16,1.7920,1.8610,,,1,0.28,开放申购,开放赎回,,,,
2024-01-17,1.7560,1.8250,,,1,-2.01,开放申购,开放赎回,,,,
2024-01-18,1.7620,1.8310,,,1,0.34,开放申购,开放赎回,,,,
2024-01-19,1.7520,1.8210,,,1,-0.57,开放申购,开放赎回,,,,
2024-01-22,1.7000,1.7690,,,1,-2.97,开放申购,开放赎回,,,,
2024-01-23,1.7090,1.7780,,,1,0.53,开放申购,开放赎回,,,,
2024-01-24,1.7340,1.8030,,,1,1.46,开放申购,开放赎回,,,,
2024-01-25,1.7920,1.8610,,,1,3.34,开放申购,开放赎回,,,,
2024-01-26,1.7830,1.8520,,,1,-0.50,开放申购,开放赎回,,,,
2024-01-29,1.7770,1.8460,,,1,-0.34,开放申购,开放赎回,,,,
2024-01-30,1.7470,1.8160,,,1,-1.69,开放申购,开放赎回,,,,
2024-01-31,1.7260,1.7950,,,1,-1.20,开放申购,开放赎回,,,,
2024-02-01,1.7170,1.7860,,,1,-0.52,开放申购,开放赎回,,,,
2024-02-02,1.6900,1.7590,,,1,-1.57,开放申购,开放赎回,,,,
2024-02-05,1.6870,1.7560,,,1,-0.18,开放申购,开放赎回,,,,
2024-02-06,1.7520,1.8210,,,1,3.85,开放申购,开放赎回,,,,
2024-02-07,1.7900,1.8590,,,1,2.17,开放申购,开放赎回,,,,
2024-02-08,1.8020,1.8710,,,1,0.67,开放申购,开放赎回,,,,
2024-02-19,1.8260,1.8950,,,1,1.33,开放申购,开放赎回,,,,
2024-02-20,1.8300,1.8990,,,1,0.22,开放申购,开放赎回,,,,
2024-02-21,1.8410,1.9100,,,1,0.60,开放申购,开放赎回,,,,
2024-02-22,1.8620,1.9310,,,1,1.14,开放申购,开放赎回,,,,
2024-02-23,1.8650,1.9340,,,1,0.16,开放申购,开放赎回,,,,
2024-02-26,1.8600,1.9290,,,1,-0.27,开放申购,开放赎回,,,,
2024-02-27,1.8780,1.9470,,,1,0.97,开放申购,开放赎回,,,,
2024-02-28,1.8430,1.9120,,,1,-1.86,开放申购,开放赎回,,,,
2024-02-29,1.8780,1.9470,,,1,1.90,开放申购,开放赎回,,,,
2024-03-01,1.8830,1.9520,,,1,0.27,开放申购,开放赎回,,,,
2024-03-04,1.8870,1.9560,,,1,0.21,开放申购,开放赎回,,,,
2024-03-05,1.8930,1.9620,,,1,0.32,开放申购,开放赎回,,,,
2024-03-06,1.8960,1.9650,,,1,0.16,开放申购,开放赎回,,,,
2024-03-07,1.8940,1.9630,,,1,-0.11,开放申购,开放赎回,,,,
2024-03-08,1.9140,1.9830,,,1,1.06,开放申购,开放赎回,,,,
2024-03-11,1.9130,1.9820,,,1,-0.05,开放申购,开放赎回,,,,
2024-03-12,1.9150,1.9840,,,1,0.10,开放申购,开放赎回,,,,
2024-03-13,1.9200,1.9890,,,1,0.26,开放申购,开放赎回,,,,
2024-03-14,1.9200,1.9890,,,1,0.00,开放申购,开放赎回,,,,
2024-03-15,1.9330,2.0020,,,1,0.68,开放申购,开放赎回,,,,
2024-03-18,1.9500,2.0190,,,1,0.88,开放申购,开放赎回,,,,
2024-03-19,1.9330,2.0020,,,1,-0.87,开放申购,开放赎回,,,,
2024-03-20,1.9400,2.0090,,,1,0.36,开放申购,开放赎回,,,,
2024-03-21,1.9310,2.0000,,,1,-0.46,开放申购,开放赎回,,,,
2024-03-22,1.9080,1.9770,,,1,-1.19,开放申购,开放赎回,,,,
2024-03-25,1.9040,1.9730,,,1,-0.21,开放申购,开放赎回,,,,
