FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.5030,1.5030,,,1,-1.25,开放申购,开放赎回,,,,
2024-01-05,1.5000,1.5000,,,1,-0.20,开放申购,开放赎回,,,,
2024-01-08,1.4810,1.4810,,,1,-1.27,开放申购,开放赎回,,,,
2024-01-09,1.4800,1.4800,,,1,-0.07,开放申购,开放赎回,,,,
2024-01-10,1.4690,1.4690,,,1,-0.74,开放申购,开放赎回,,,,
2024-01-11,1.4700,1.4700,,,1,0.07,开放申购,开放赎回,,,,
2024-01-12,1.4640,1.4640,,,1,-0.41,开放申购,开放赎回,,,,
2024-01-15,1.4680,1.4680,,,1,0.27,开放申购,开放赎回,,,,
2024-01-16,1.4680,1.4680,,,1,0.00,开放申购,开放赎回,,,,
2024-01-17,1.4490,1.4490,,,1,-1.29,开放申购,开放赎回,,,,
2024-01-18,1.4520,1.4520,,,1,0.21,开放申购,开放赎回,,,,
2024-01-19,1.4500,1.4500,,,1,-0.14,开放申购,开放赎回,,,,
2024-01-22,1.4200,1.4200,,,1,-2.07,开放申购,开放赎回,,,,
2024-01-23,1.4240,1.4240,,,1,0.28,开放申购,开放赎回,,,,
2024-01-24,1.4380,1.4380,,,1,0.98,开放申购,开放赎回,,,,
2024-01-25,1.4670,1.4670,,,1,2.02,开放申购,开放赎回,,,,
2024-01-26,1.4580,1.4580,,,1,-0.61,开放申购,开放赎回,,,,
2024-01-29,1.4490,1.4490,,,1,-0.62,开放申购,开放赎回,,,,
2024-01-30,1.4200,1.4200,,,1,-2.00,开放申购,开放赎回,,,,
2024-01-31,1.3930,1.3930,,,1,-1.90,开放申购,开放赎回,,,,
2024-02-01,1.3910,1.3910,,,1,-0.14,开放申购,开放赎回,,,,
2024-02-02,1.3570,1.3570,,,1,-2.44,开放申购,开放赎回,,,,
2024-02-05,1.3210,1.3210,,,1,-2.65,开放申购,开放赎回,,,,
2024-02-06,1.3690,1.3690,,,1,3.63,开放申购,开放赎回,,,,
2024-02-07,1.3910,1.3910,,,1,1.61,开放申购,开放赎回,,,,
2024-02-08,1.4400,1.4400,,,1,3.52,开放申购,开放赎回,,,,
2024-02-19,1.4590,1.4590,,,1,1.32,开放申购,开放赎回,,,,
2024-02-20,1.4660,1.4660,,,1,0.48,开放申购,开放赎回,,,,
