FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.2029,1.2029,,,1,0.13,限制大额申购,开放赎回,,,,
2024-01-05,1.1908,1.1908,,,1,-1.01,限制大额申购,开放赎回,,,,
2024-01-08,1.1781,1.1781,,,1,-1.07,限制大额申购,开放赎回,,,,
2024-01-09,1.1859,1.1859,,,1,0.66,限制大额申购,开放赎回,,,,
2024-01-10,1.1792,1.1792,,,1,-0.56,限制大额申购,开放赎回,,,,
2024-01-11,1.1894,1.1894,,,1,0.86,限制大额申购,开放赎回,,,,
2024-01-12,1.1841,1.1841,,,1,-0.45,限制大额申购,开放赎回,,,,
2024-01-15,1.1874,1.1874,,,1,0.28,限制大额申购,开放赎回,,,,
2024-01-16,1.1839,1.1839,,,1,-0.29,限制大额申购,开放赎回,,,,
2024-01-17,1.1673,1.1673,,,1,-1.40,限制大额申购,开放赎回,,,,
2024-01-18,1.1557,1.1557,,,1,-0.99,限制大额申购,开放赎回,,,,
2024-01-19,1.1480,1.1480,,,1,-0.67,限制大额申购,开放赎回,,,,
2024-01-22,1.0919,1.0919,,,1,-4.89,限制大额申购,开放赎回,,,,
2024-01-23,1.0805,1.0805,,,1,-1.04,限制大额申购,开放赎回,,,,
2024-01-24,1.0953,1.0953,,,1,1.37,限制大额申购,开放赎回,,,,
2024-01-25,1.1292,1.1292,,,1,3.10,限制大额申购,开放赎回,,,,
2024-01-26,1.1344,1.1344,,,1,0.46,限制大额申购,开放赎回,,,,
2024-01-29,1.1014,1.1014,,,1,-2.91,限制大额申购,开放赎回,,,,
2024-01-30,1.0713,1.0713,,,1,-2.73,限制大额申购,开放赎回,,,,
2024-01-31,1.0239,1.0239,,,1,-4.42,限制大额申购,开放赎回,,,,
2024-02-01,1.0051,1.0051,,,1,-1.84,限制大额申购,开放赎回,,,,
2024-02-02,0.9671,0.9671,,,1,-3.78,限制大额申购,开放赎回,,,,
2024-02-05,0.8903,0.8903,,,1,-7.94,限制大额申购,开放赎回,,,,
2024-02-06,0.8880,0.8880,,,1,-0.26,限制大额申购,开放赎回,,,,
2024-02-07,0.8543,0.8543,,,1,-3.80,限制大额申购,开放赎回,,,,
2024-02-08,0.9195,0.9195,,,1,7.63,限制大额申购,开放赎回,,,,
2024-02-19,0.9528,0.9528,,,1,3.62,限制大额申购,开放赎回,,,,
2024-02-20,0.9634,0.9634,,,1,1.11,限制大额申购,开放赎回,,,,
2024-02-21,0.9835,0.9835,,,1,2.09,限制大额申购,开放赎回,,,,
2024-02-22,1.0061,1.0061,,,1,2.30,限制大额申购,开放赎回,,,,
2024-02-23,1.0339,1.0339,,,1,2.76,限制大额申购,开放赎回,,,,
2024-02-26,1.0514,1.0514,,,1,1.69,限制大额申购,开放赎回,,,,
2024-02-27,1.0752,1.0752,,,1,2.26,限制大额申购,开放赎回,,,,
2024-02-28,1.0055,1.0055,,,1,-6.48,限制大额申购,开放赎回,,,,
2024-02-29,1.0333,1.0333,,,1,2.76,限制大额申购,开放赎回,,,,
2024-03-01,1.0462,1.0462,,,1,1.25,限制大额申购,开放赎回,,,,
2024-03-04,1.0442,1.0442,,,1,-0.19,限制大额申购,开放赎回,,,,
2024-03-05,1.0237,1.0237,,,1,-1.96,限制大额申购,开放赎回,,,,
2024-03-06,1.0363,1.0363,,,1,1.23,限制大额申购,开放赎回,,,,
2024-03-07,1.0349,1.0349,,,1,-0.14,限制大额申购,开放赎回,,,,
2024-03-08,1.0440,1.0440,,,1,0.88,限制大额申购,开放赎回,,,,
2024-03-11,1.0640,1.0640,,,1,1.92,限制大额申购,开放赎回,,,,
2024-03-12,1.0831,1.0831,,,1,1.80,限制大额申购,开放赎回,,,,
2024-03-13,1.0879,1.0879,,,1,0.44,限制大额申购,开放赎回,,,,
2024-03-14,1.0862,1.0862,,,1,-0.16,限制大额申购,开放赎回,,,,
2024-03-15,1.1034,1.1034,,,1,1.58,限制大额申购,开放赎回,,,,
2024-03-18,1.1272,1.1272,,,1,2.16,限制大额申购,开放赎回,,,,
2024-03-19,1.1300,1.1300,,,1,0.25,限制大额申购,开放赎回,,,,
2024-03-20,1.1461,1.1461,,,1,1.42,限制大额申购,开放赎回,,,,
2024-03-21,1.1535,1.1535,,,1,0.65,限制大额申购,开放赎回,,,,
2024-03-22,1.1402,1.1402,,,1,-1.15,限制大额申购,开放赎回,,,,
2024-03-25,1.1196,1.1196,,,1,-1.81,限制大额申购,开放赎回,,,,
2024-03-26,1.1277,1.1277,,,1,0.72,限制大额申购,开放赎回,,,,
2024-03-27,1.1046,1.1046,,,1,-2.05,限制大额申购,开放赎回,,,,
2024-03-28,1.1266,1.1266,,,1,1.99,限制大额申购,开放赎回,,,,
2024-03-29,1.1426,1.1426,,,1,1.42,限制大额申购,开放赎回,,,,
2024-04-01,1.1681,1.1681,,,1,2.23,限制大额申购,开放赎回,,,,
2024-04-02,1.1781,1.1781,,,1,0.86,限制大额申购,开放赎回,,,,
2024-04-03,1.1743,1.1743,,,1,-0.32,限制大额申购,开放赎回,,,,
2024-04-08,1.1478,1.1478,,,1,-2.26,限制大额申购,开放赎回,,,,
2024-04-09,1.1596,1.1596,,,1,1.03,限制大额申购,开放赎回,,,,
2024-04-10,1.1385,1.1385,,,1,-1.82,限制大额申购,开放赎回,,,,
2024-04-11,1.1427,1.1427,,,1,0.37,限制大额申购,开放赎回,,,,
2024-04-12,1.1413,1.1413,,,1,-0.12,限制大额申购,开放赎回,,,,
2024-04-15,1.0962,1.0962,,,1,-3.95,限制大额申购,开放赎回,,,,
2024-04-16,1.0341,1.0341,,,1,-5.67,限制大额申购,开放赎回,,,,
2024-04-17,1.0885,1.0885,,,1,5.26,限制大额申购,开放赎回,,,,
2024-04-18,1.0861,1.0861,,,1,-0.22,限制大额申购,开放赎回,,,,
2024-04-19,1.0836,1.0836,,,1,-0.23,限制大额申购,开放赎回,,,,
2024-04-22,1.0766,1.0766,,,1,-0.65,限制大额申购,开放赎回,,,,
2024-04-23,1.0938,1.0938,,,1,1.60,限制大额申购,开放赎回,,,,
2024-04-24,1.1106,1.1106,,,1,1.54,限制大额申购,开放赎回,,,,
2024-04-25,1.1158,1.1158,,,1,0.47,限制大额申购,开放赎回,,,,
2024-04-26,1.1211,1.1211,,,1,0.47,限制大额申购,开放赎回,,,,
2024-04-29,1.1436,1.1436,,,1,2.01,限制大额申购,开放赎回,,,,
2024-04-30,1.1402,1.1402,,,1,-0.30,限制大额申购,开放赎回,,,,
2024-05-06,1.1677,1.1677,,,1,2.41,限制大额申购,开放赎回,,,,
2024-05-07,1.1795,1.1795,,,1,1.01,限制大额申购,开放赎回,,,,
2024-05-08,1.1726,1.1726,,,1,-0.58,限制大额申购,开放赎回,,,,
2024-05-09,1.1834,1.1834,,,1,0.92,限制大额申购,开放赎回,,,,
2024-05-10,1.1720,1.1720,,,1,-0.96,限制大额申购,开放赎回,,,,
2024-05-13,1.1551,1.1551,,,1,-1.44,限制大额申购,开放赎回,,,,
2024-05-14,1.1675,1.1675,,,1,1.07,限制大额申购,开放赎回,,,,
2024-05-15,1.1618,1.1618,,,1,-0.49,限制大额申购,开放赎回,,,,
2024-05-16,1.1670,1.1670,,,1,0.45,限制大额申购,开放赎回,,,,
2024-05-17,1.1781,1.1781,,,1,0.95,限制大额申购,开放赎回,,,,
2024-05-20,1.1791,1.1791,,,1,0.08,限制大额申购,开放赎回,,,,
2024-05-21,1.1710,1.1710,,,1,-0.69,限制大额申购,开放赎回,,,,
2024-05-22,1.1774,1.1774,,,1,0.55,限制大额申购,开放赎回,,,,
2024-05-23,1.1540,1.1540,,,1,-1.99,限制大额申购,开放赎回,,,,
2024-05-24,1.1510,1.1510,,,1,-0.26,限制大额申购,开放赎回,,,,
2024-05-27,1.1595,1.1595,,,1,0.74,限制大额申购,开放赎回,,,,
2024-05-28,1.1452,1.1452,,,1,-1.23,限制大额申购,开放赎回,,,,
2024-05-29,1.1500,1.1500,,,1,0.42,限制大额申购,开放赎回,,,,
2024-05-30,1.1437,1.1437,,,1,-0.55,限制大额申购,开放赎回,,,,
2024-05-31,1.1511,1.1511,,,1,0.65,限制大额申购,开放赎回,,,,
2024-06-03,1.1268,1.1268,,,1,-2.11,限制大额申购,开放赎回,,,,
2024-06-04,1.1081,1.1081,,,1,-1.66,限制大额申购,开放赎回,,,,
2024-06-05,1.0840,1.0840,,,1,-2.17,限制大额申购,开放赎回,,,,
2024-06-06,1.0358,1.0358,,,1,-4.45,限制大额申购,开放赎回,,,,
2024-06-07,1.0733,1.0733,,,1,3.62,限制大额申购,开放赎回,,,,
2024-06-11,1.0760,1.0760,,,1,0.25,限制大额申购,开放赎回,,,,
2024-06-12,1.0946,1.0946,,,1,1.73,限制大额申购,开放赎回,,,,
2024-06-13,1.0889,1.0889,,,1,-0.52,限制大额申购,开放赎回,,,,
2024-06-14,1.0892,1.0892,,,1,0.03,限制大额申购,开放赎回,,,,
2024-06-17,1.0746,1.0746,,,1,-1.34,限制大额申购,开放赎回,,,,
2024-06-18,1.0908,1.0908,,,1,1.51,限制大额申购,开放赎回,,,,
2024-06-19,1.0922,1.0922,,,1,0.13,限制大额申购,开放赎回,,,,
2024-06-20,1.0728,1.0728,,,1,-1.78,限制大额申购,开放赎回,,,,
2024-06-21,1.0742,1.0742,,,1,0.13,限制大额申购,开放赎回,,,,
2024-06-24,1.0387,1.0387,,,1,-3.30,限制大额申购,开放赎回,,,,
2024-06-25,1.0466,1.0466,,,1,0.76,限制大额申购,开放赎回,,,,
2024-06-26,1.0745,1.0745,,,1,2.67,限制大额申购,开放赎回,,,,
2024-06-27,1.0605,1.0605,,,1,-1.30,限制大额申购,开放赎回,,,,
2024-06-28,1.0658,1.0658,,,1,0.50,限制大额申购,开放赎回,,,,
