FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.2122,1.2842,,,1,-0.12,开放申购,开放赎回,,,,
2024-01-05,1.2055,1.2775,,,1,-0.55,开放申购,开放赎回,,,,
2024-01-08,1.1931,1.2651,,,1,-1.03,开放申购,开放赎回,,,,
2024-01-09,1.1972,1.2692,,,1,0.34,开放申购,开放赎回,,,,
2024-01-10,1.1928,1.2648,,,1,-0.37,开放申购,开放赎回,,,,
2024-01-11,1.1976,1.2696,,,1,0.40,开放申购,开放赎回,,,,
2024-01-12,1.1923,1.2643,,,1,-0.44,开放申购,开放赎回,,,,
2024-01-15,1.1944,1.2664,,,1,0.18,开放申购,开放赎回,,,,
2024-01-16,1.1983,1.2703,,,1,0.33,开放申购,开放赎回,,,,
2024-01-17,1.1833,1.2553,,,1,-1.25,开放申购,开放赎回,,,,
2024-01-18,1.1868,1.2588,,,1,0.30,开放申购,开放赎回,,,,
2024-01-19,1.1848,1.2568,,,1,-0.17,开放申购,开放赎回,,,,
2024-01-22,1.1642,1.2362,,,1,-1.74,开放申购,开放赎回,,,,
2024-01-23,1.1741,1.2461,,,1,0.85,开放申购,开放赎回,,,,
2024-01-24,1.1757,1.2477,,,1,0.14,开放申购,开放赎回,,,,
2024-01-25,1.1845,1.2565,,,1,0.75,开放申购,开放赎回,,,,
2024-01-26,1.1772,1.2492,,,1,-0.62,开放申购,开放赎回,,,,
2024-01-29,1.1725,1.2445,,,1,-0.40,开放申购,开放赎回,,,,
2024-01-30,1.1597,1.2317,,,1,-1.09,开放申购,开放赎回,,,,
2024-01-31,1.1487,1.2207,,,1,-0.95,开放申购,开放赎回,,,,
2024-02-01,1.1489,1.2209,,,1,0.02,开放申购,开放赎回,,,,
2024-02-02,1.1382,1.2102,,,1,-0.93,开放申购,开放赎回,,,,
2024-02-05,1.1321,1.2041,,,1,-0.54,开放申购,开放赎回,,,,
2024-02-06,1.1624,1.2344,,,1,2.68,开放申购,开放赎回,,,,
2024-02-07,1.1715,1.2435,,,1,0.78,开放申购,开放赎回,,,,
2024-02-08,1.1796,1.2516,,,1,0.69,开放申购,开放赎回,,,,
2024-02-19,1.1829,1.2549,,,1,0.28,开放申购,开放赎回,,,,
2024-02-20,1.1871,1.2591,,,1,0.36,开放申购,开放赎回,,,,
2024-02-21,1.1922,1.2642,,,1,0.43,开放申购,开放赎回,,,,
2024-02-22,1.1965,1.2685,,,1,0.36,开放申购,开放赎回,,,,
2024-02-23,1.1985,1.2705,,,1,0.17,开放申购,开放赎回,,,,
2024-02-26,1.1983,1.2703,,,1,-0.02,开放申购,开放赎回,,,,
2024-02-27,1.2135,1.2855,,,1,1.27,开放申购,开放赎回,,,,
2024-02-28,1.2015,1.2735,,,1,-0.99,开放申购,开放赎回,,,,
2024-02-29,1.2169,1.2889,,,1,1.28,开放申购,开放赎回,,,,
2024-03-01,1.2235,1.2955,,,1,0.54,开放申购,开放赎回,,,,
2024-03-04,1.2242,1.2962,,,1,0.06,开放申购,开放赎回,,,,
2024-03-05,1.2222,1.2942,,,1,-0.16,开放申购,开放赎回,,,,
2024-03-06,1.2270,1.2990,,,1,0.39,开放申购,开放赎回,,,,
2024-03-07,1.2173,1.2893,,,1,-0.79,开放申购,开放赎回,,,,
