FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,0.7969,0.7969,,,1,-0.67,开放申购,开放赎回,,,,
2024-01-05,0.7898,0.7898,,,1,-0.89,开放申购,开放赎回,,,,
2024-01-08,0.7780,0.7780,,,1,-1.49,开放申购,开放赎回,,,,
2024-01-09,0.7757,0.7757,,,1,-0.30,开放申购,开放赎回,,,,
2024-01-10,0.7716,0.7716,,,1,-0.53,开放申购,开放赎回,,,,
2024-01-11,0.7802,0.7802,,,1,1.11,开放申购,开放赎回,,,,
2024-01-12,0.7755,0.7755,,,1,-0.60,开放申购,开放赎回,,,,
2024-01-15,0.7725,0.7725,,,1,-0.39,开放申购,开放赎回,,,,
2024-01-16,0.7709,0.7709,,,1,-0.21,开放申购,开放赎回,,,,
2024-01-17,0.7595,0.7595,,,1,-1.48,开放申购,开放赎回,,,,
2024-01-18,0.7610,0.7610,,,1,0.20,开放申购,开放赎回,,,,
2024-01-19,0.7566,0.7566,,,1,-0.58,开放申购,开放赎回,,,,
2024-01-22,0.7429,0.7429,,,1,-1.81,开放申购,开放赎回,,,,
2024-01-23,0.7448,0.7448,,,1,0.26,开放申购,开放赎回,,,,
2024-01-24,0.7451,0.7451,,,1,0.04,开放申购,开放赎回,,,,
2024-01-25,0.7531,0.7531,,,1,1.07,开放申购,开放赎回,,,,
2024-01-26,0.7476,0.7476,,,1,-0.73,开放申购,开放赎回,,,,
2024-01-29,0.7381,0.7381,,,1,-1.27,开放申购,开放赎回,,,,
2024-01-30,0.7313,0.7313,,,1,-0.92,开放申购,开放赎回,,,,
2024-01-31,0.7209,0.7209,,,1,-1.42,开放申购,开放赎回,,,,
2024-02-01,0.7204,0.7204,,,1,-0.07,开放申购,开放赎回,,,,
2024-02-02,0.7094,0.7094,,,1,-1.53,开放申购,开放赎回,,,,
2024-02-05,0.6977,0.6977,,,1,-1.65,开放申购,开放赎回,,,,
2024-02-06,0.7109,0.7109,,,1,1.89,开放申购,开放赎回,,,,
2024-02-07,0.7247,0.7247,,,1,1.94,开放申购,开放赎回,,,,
2024-02-08,0.7488,0.7488,,,1,3.33,开放申购,开放赎回,,,,
2024-02-19,0.7505,0.7505,,,1,0.23,开放申购,开放赎回,,,,
2024-02-20,0.7475,0.7475,,,1,-0.40,开放申购,开放赎回,,,,
2024-02-21,0.7481,0.7481,,,1,0.08,开放申购,开放赎回,,,,
2024-02-22,0.7547,0.7547,,,1,0.88,开放申购,开放赎回,,,,
2024-02-23,0.7601,0.7601,,,1,0.72,开放申购,开放赎回,,,,
2024-02-26,0.7627,0.7627,,,1,0.34,开放申购,开放赎回,,,,
2024-02-27,0.7793,0.7793,,,1,2.18,开放申购,开放赎回,,,,
2024-02-28,0.7535,0.7535,,,1,-3.31,开放申购,开放赎回,,,,
2024-02-29,0.7695,0.7695,,,1,2.12,开放申购,开放赎回,,,,
2024-03-01,0.7813,0.7813,,,1,1.53,开放申购,开放赎回,,,,
2024-03-04,0.7855,0.7855,,,1,0.54,开放申购,开放赎回,,,,
2024-03-05,0.7789,0.7789,,,1,-0.84,开放申购,开放赎回,,,,
2024-03-06,0.7761,0.7761,,,1,-0.36,开放申购,开放赎回,,,,
2024-03-07,0.7652,0.7652,,,1,-1.40,开放申购,开放赎回,,,,
2024-03-08,0.7730,0.7730,,,1,1.02,开放申购,开放赎回,,,,
2024-03-11,0.7776,0.7776,,,1,0.60,开放申购,开放赎回,,,,
2024-03-12,0.7808,0.7808,,,1,0.41,开放申购,开放赎回,,,,
2024-03-13,0.7834,0.7834,,,1,0.33,开放申购,开放赎回,,,,
2024-03-14,0.7736,0.7736,,,1,-1.25,开放申购,开放赎回,,,,
2024-03-15,0.7754,0.7754,,,1,0.23,开放申购,开放赎回,,,,
2024-03-18,0.7909,0.7909,,,1,2.00,开放申购,开放赎回,,,,
2024-03-19,0.7907,0.7907,,,1,-0.03,开放申购,开放赎回,,,,
2024-03-20,0.7948,0.7948,,,1,0.52,开放申购,开放赎回,,,,
2024-03-21,0.7989,0.7989,,,1,0.52,开放申购,开放赎回,,,,
2024-03-22,0.7920,0.7920,,,1,-0.86,开放申购,开放赎回,,,,
2024-03-25,0.7767,0.7767,,,1,-1.93,开放申购,开放赎回,,,,
2024-03-26,0.7732,0.7732,,,1,-0.45,开放申购,开放赎回,,,,
2024-03-27,0.7549,0.7549,,,1,-2.37,开放申购,开放赎回,,,,
2024-03-28,0.7667,0.7667,,,1,1.56,开放申购,开放赎回,,,,
2024-03-29,0.7810,0.7810,,,1,1.87,开放申购,开放赎回,,,,
2024-04-01,0.7901,0.7901,,,1,1.17,开放申购,开放赎回,,,,
2024-04-02,0.7783,0.7783,,,1,-1.49,开放申购,开放赎回,,,,
2024-04-03,0.7691,0.7691,,,1,-1.18,开放申购,开放赎回,,,,
2024-04-08,0.7563,0.7563,,,1,-1.66,开放申购,开放赎回,,,,
2024-04-09,0.7601,0.7601,,,1,0.50,开放申购,开放赎回,,,,
2024-04-10,0.7502,0.7502,,,1,-1.30,开放申购,开放赎回,,,,
2024-04-11,0.7448,0.7448,,,1,-0.72,开放申购,开放赎回,,,,
2024-04-12,0.7498,0.7498,,,1,0.67,开放申购,开放赎回,,,,
2024-04-15,0.7436,0.7436,,,1,-0.83,开放申购,开放赎回,,,,
2024-04-16,0.7199,0.7199,,,1,-3.19,开放申购,开放赎回,,,,
2024-04-17,0.7526,0.7526,,,1,4.54,开放申购,开放赎回,,,,
2024-04-18,0.7537,0.7537,,,1,0.15,开放申购,开放赎回,,,,
2024-04-19,0.7455,0.7455,,,1,-1.09,开放申购,开放赎回,,,,
2024-04-22,0.7426,0.7426,,,1,-0.39,开放申购,开放赎回,,,,
2024-04-23,0.7442,0.7442,,,1,0.22,开放申购,开放赎回,,,,
2024-04-24,0.7585,0.7585,,,1,1.92,开放申购,开放赎回,,,,
2024-04-25,0.7594,0.7594,,,1,0.12,开放申购,开放赎回,,,,
2024-04-26,0.7786,0.7786,,,1,2.53,开放申购,开放赎回,,,,
2024-04-29,0.7933,0.7933,,,1,1.89,开放申购,开放赎回,,,,
2024-04-30,0.7815,0.7815,,,1,-1.49,开放申购,开放赎回,,,,
2024-05-06,0.7860,0.7860,,,1,0.58,开放申购,开放赎回,,,,
2024-05-07,0.7906,0.7906,,,1,0.59,开放申购,开放赎回,,,,
2024-05-08,0.7802,0.7802,,,1,-1.32,开放申购,开放赎回,,,,
2024-05-09,0.7907,0.7907,,,1,1.35,开放申购,开放赎回,,,,
2024-05-10,0.7771,0.7771,,,1,-1.72,开放申购,开放赎回,,,,
2024-05-13,0.7670,0.7670,,,1,-1.30,开放申购,开放赎回,,,,
2024-05-14,0.7679,0.7679,,,1,0.12,开放申购,开放赎回,,,,
