FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.6540,1.6540,,,1,-0.84,开放申购,开放赎回,,,,
2024-01-05,1.6220,1.6220,,,1,-1.93,开放申购,开放赎回,,,,
2024-01-08,1.5880,1.5880,,,1,-2.10,开放申购,开放赎回,,,,
2024-01-09,1.5870,1.5870,,,1,-0.06,开放申购,开放赎回,,,,
2024-01-10,1.5610,1.5610,,,1,-1.64,开放申购,开放赎回,,,,
2024-01-11,1.5900,1.5900,,,1,1.86,开放申购,开放赎回,,,,
2024-01-12,1.5650,1.5650,,,1,-1.57,开放申购,开放赎回,,,,
2024-01-15,1.5700,1.5700,,,1,0.32,开放申购,开放赎回,,,,
2024-01-16,1.5600,1.5600,,,1,-0.64,开放申购,开放赎回,,,,
2024-01-17,1.5110,1.5110,,,1,-3.14,开放申购,开放赎回,,,,
2024-01-18,1.5370,1.5370,,,1,1.72,开放申购,开放赎回,,,,
2024-01-19,1.5120,1.5120,,,1,-1.63,开放申购,开放赎回,,,,
2024-01-22,1.4440,1.4440,,,1,-4.50,开放申购,开放赎回,,,,
2024-01-23,1.4620,1.4620,,,1,1.25,开放申购,开放赎回,,,,
2024-01-24,1.4530,1.4530,,,1,-0.62,开放申购,开放赎回,,,,
2024-01-25,1.4880,1.4880,,,1,2.41,开放申购,开放赎回,,,,
2024-01-26,1.4420,1.4420,,,1,-3.09,开放申购,开放赎回,,,,
2024-01-29,1.3740,1.3740,,,1,-4.72,开放申购,开放赎回,,,,
2024-01-30,1.3340,1.3340,,,1,-2.91,开放申购,开放赎回,,,,
2024-01-31,1.2900,1.2900,,,1,-3.30,开放申购,开放赎回,,,,
2024-02-01,1.3090,1.3090,,,1,1.47,开放申购,开放赎回,,,,
2024-02-02,1.2660,1.2660,,,1,-3.28,开放申购,开放赎回,,,,
2024-02-05,1.2230,1.2230,,,1,-3.40,开放申购,开放赎回,,,,
2024-02-06,1.2960,1.2960,,,1,5.97,开放申购,开放赎回,,,,
2024-02-07,1.2990,1.2990,,,1,0.23,开放申购,开放赎回,,,,
2024-02-08,1.3640,1.3640,,,1,5.00,开放申购,开放赎回,,,,
2024-02-19,1.4280,1.4280,,,1,4.69,开放申购,开放赎回,,,,
2024-02-20,1.4280,1.4280,,,1,0.00,开放申购,开放赎回,,,,
2024-02-21,1.4260,1.4260,,,1,-0.14,开放申购,开放赎回,,,,
2024-02-22,1.4510,1.4510,,,1,1.75,开放申购,开放赎回,,,,
2024-02-23,1.4780,1.4780,,,1,1.86,开放申购,开放赎回,,,,
2024-02-26,1.5000,1.5000,,,1,1.49,开放申购,开放赎回,,,,
2024-02-27,1.5670,1.5670,,,1,4.47,开放申购,开放赎回,,,,
2024-02-28,1.4730,1.4730,,,1,-6.00,开放申购,开放赎回,,,,
2024-02-29,1.5390,1.5390,,,1,4.48,开放申购,开放赎回,,,,
2024-03-01,1.5800,1.5800,,,1,2.66,开放申购,开放赎回,,,,
2024-03-04,1.6110,1.6110,,,1,1.96,开放申购,开放赎回,,,,
2024-03-05,1.5980,1.5980,,,1,-0.81,开放申购,开放赎回,,,,
2024-03-06,1.5870,1.5870,,,1,-0.69,开放申购,开放赎回,,,,
2024-03-07,1.5500,1.5500,,,1,-2.33,开放申购,开放赎回,,,,
2024-03-08,1.5960,1.5960,,,1,2.97,开放申购,开放赎回,,,,
2024-03-11,1.6170,1.6170,,,1,1.32,开放申购,开放赎回,,,,
2024-03-12,1.6120,1.6120,,,1,-0.31,开放申购,开放赎回,,,,
2024-03-13,1.6300,1.6300,,,1,1.12,开放申购,开放赎回,,,,
2024-03-14,1.6160,1.6160,,,1,-0.86,开放申购,开放赎回,,,,
2024-03-15,1.6530,1.6530,,,1,2.29,开放申购,开放赎回,,,,
2024-03-18,1.6860,1.6860,,,1,2.00,开放申购,开放赎回,,,,
2024-03-19,1.6720,1.6720,,,1,-0.83,开放申购,开放赎回,,,,
2024-03-20,1.6800,1.6800,,,1,0.48,开放申购,开放赎回,,,,
2024-03-21,1.6720,1.6720,,,1,-0.48,开放申购,开放赎回,,,,
2024-03-22,1.6720,1.6720,,,1,0.00,开放申购,开放赎回,,,,
2024-03-25,1.6150,1.6150,,,1,-3.41,开放申购,开放赎回,,,,
2024-03-26,1.5780,1.5780,,,1,-2.29,开放申购,开放赎回,,,,
2024-03-27,1.5140,1.5140,,,1,-4.06,开放申购,开放赎回,,,,
2024-03-28,1.5510,1.5510,,,1,2.44,开放申购,开放赎回,,,,
2024-03-29,1.5660,1.5660,,,1,0.97,开放申购,开放赎回,,,,
2024-04-01,1.5910,1.5910,,,1,1.60,开放申购,开放赎回,,,,
2024-04-02,1.5700,1.5700,,,1,-1.32,开放申购,开放赎回,,,,
2024-04-03,1.5430,1.5430,,,1,-1.72,开放申购,开放赎回,,,,
2024-04-08,1.5240,1.5240,,,1,-1.23,开放申购,开放赎回,,,,
2024-04-09,1.5270,1.5270,,,1,0.20,开放申购,开放赎回,,,,
2024-04-10,1.4870,1.4870,,,1,-2.62,开放申购,开放赎回,,,,
2024-04-11,1.4870,1.4870,,,1,0.00,开放申购,开放赎回,,,,
2024-04-12,1.5130,1.5130,,,1,1.75,开放申购,开放赎回,,,,
2024-04-15,1.5040,1.5040,,,1,-0.59,开放申购,开放赎回,,,,
2024-04-16,1.4460,1.4460,,,1,-3.86,开放申购,开放赎回,,,,
2024-04-17,1.5080,1.5080,,,1,4.29,开放申购,开放赎回,,,,
2024-04-18,1.5080,1.5080,,,1,0.00,开放申购,开放赎回,,,,
2024-04-19,1.4690,1.4690,,,1,-2.59,开放申购,开放赎回,,,,
2024-04-22,1.4650,1.4650,,,1,-0.27,开放申购,开放赎回,,,,
2024-04-23,1.4800,1.4800,,,1,1.02,开放申购,开放赎回,,,,
2024-04-24,1.5390,1.5390,,,1,3.99,开放申购,开放赎回,,,,
2024-04-25,1.5340,1.5340,,,1,-0.32,开放申购,开放赎回,,,,
2024-04-26,1.6040,1.6040,,,1,4.56,开放申购,开放赎回,,,,
2024-04-29,1.6310,1.6310,,,1,1.68,开放申购,开放赎回,,,,
2024-04-30,1.6250,1.6250,,,1,-0.37,开放申购,开放赎回,,,,
2024-05-06,1.6350,1.6350,,,1,0.62,开放申购,开放赎回,,,,
2024-05-07,1.6240,1.6240,,,1,-0.67,开放申购,开放赎回,,,,
2024-05-08,1.6020,1.6020,,,1,-1.35,开放申购,开放赎回,,,,
2024-05-09,1.6100,1.6100,,,1,0.50,开放申购,开放赎回,,,,
2024-05-10,1.5800,1.5800,,,1,-1.86,开放申购,开放赎回,,,,
2024-05-13,1.5650,1.5650,,,1,-0.95,开放申购,开放赎回,,,,
2024-05-14,1.5510,1.5510,,,1,-0.89,开放申购,开放赎回,,,,
2024-05-15,1.5490,1.5490,,,1,-0.13,开放申购,开放赎回,,,,
2024-05-16,1.5690,1.5690,,,1,1.29,开放申购,开放赎回,,,,
2024-05-17,1.5810,1.5810,,,1,0.76,开放申购,开放赎回,,,,
2024-05-20,1.6140,1.6140,,,1,2.09,开放申购,开放赎回,,,,
2024-05-21,1.6050,1.6050,,,1,-0.56,开放申购,开放赎回,,,,
2024-05-22,1.6030,1.6030,,,1,-0.12,开放申购,开放赎回,,,,
2024-05-23,1.5850,1.5850,,,1,-1.12,开放申购,开放赎回,,,,
2024-05-24,1.5440,1.5440,,,1,-2.59,开放申购,开放赎回,,,,
2024-05-27,1.5700,1.5700,,,1,1.68,开放申购,开放赎回,,,,
2024-05-28,1.5510,1.5510,,,1,-1.21,开放申购,开放赎回,,,,
2024-05-29,1.5430,1.5430,,,1,-0.52,开放申购,开放赎回,,,,
2024-05-30,1.5570,1.5570,,,1,0.91,开放申购,开放赎回,,,,
2024-05-31,1.5550,1.5550,,,1,-0.13,开放申购,开放赎回,,,,
2024-06-03,1.5950,1.5950,,,1,2.57,开放申购,开放赎回,,,,
2024-06-04,1.5990,1.5990,,,1,0.25,开放申购,开放赎回,,,,
2024-06-05,1.5840,1.5840,,,1,-0.94,开放申购,开放赎回,,,,
2024-06-06,1.5790,1.5790,,,1,-0.32,开放申购,开放赎回,,,,
2024-06-07,1.5580,1.5580,,,1,-1.33,开放申购,开放赎回,,,,
2024-06-11,1.5900,1.5900,,,1,2.05,开放申购,开放赎回,,,,
2024-06-12,1.5950,1.5950,,,1,0.31,开放申购,开放赎回,,,,
2024-06-13,1.6270,1.6270,,,1,2.01,开放申购,开放赎回,,,,
2024-06-14,1.6670,1.6670,,,1,2.46,开放申购,开放赎回,,,,
2024-06-17,1.7000,1.7000,,,1,1.98,开放申购,开放赎回,,,,
2024-06-18,1.7110,1.7110,,,1,0.65,开放申购,开放赎回,,,,
2024-06-19,1.6970,1.6970,,,1,-0.82,开放申购,开放赎回,,,,
2024-06-20,1.6920,1.6920,,,1,-0.29,开放申购,开放赎回,,,,
2024-06-21,1.6930,1.6930,,,1,0.06,开放申购,开放赎回,,,,
2024-06-24,1.6580,1.6580,,,1,-2.07,开放申购,开放赎回,,,,
2024-06-25,1.6120,1.6120,,,1,-2.77,开放申购,开放赎回,,,,
2024-06-26,1.6520,1.6520,,,1,2.48,开放申购,开放赎回,,,,
2024-06-27,1.6270,1.6270,,,1,-1.51,开放申购,开放赎回,,,,
2024-06-28,1.6340,1.6340,,,1,0.43,开放申购,开放赎回,,,,
2024-06-30,1.6340,1.6340,,,0,0.00,开放申购,开放赎回,,,,
2024-07-01,1.6390,1.6390,,,1,0.31,开放申购,开放赎回,,,,
2024-07-02,1.6200,1.6200,,,1,-1.16,开放申购,开放赎回,,,,
2024-07-03,1.6090,1.6090,,,1,-0.68,开放申购,开放赎回,,,,
2024-07-04,1.6050,1.6050,,,1,-0.25,开放申购,开放赎回,,,,
2024-07-05,1.6050,1.6050,,,1,0.00,开放申购,开放赎回,,,,
2024-07-08,1.6080,1.6080,,,1,0.19,开放申购,开放赎回,,,,
2024-07-09,1.6760,1.6760,,,1,4.23,开放申购,开放赎回,,,,
2024-07-10,1.6940,1.6940,,,1,1.07,开放申购,开放赎回,,,,
2024-07-11,1.6980,1.6980,,,1,0.24,开放申购,开放赎回,,,,
2024-07-12,1.6810,1.6810,,,1,-1.00,开放申购,开放赎回,,,,
2024-07-15,1.6890,1.6890,,,1,0.48,开放申购,开放赎回,,,,
2024-07-16,1.7400,1.7400,,,1,3.02,开放申购,开放赎回,,,,
2024-07-17,1.7040,1.7040,,,1,-2.07,开放申购,开放赎回,,,,
2024-07-18,1.6970,1.6970,,,1,-0.41,开放申购,开放赎回,,,,
2024-07-19,1.6980,1.6980,,,1,0.06,开放申购,开放赎回,,,,
2024-07-22,1.6970,1.6970,,,1,-0.06,开放申购,开放赎回,,,,
2024-07-23,1.6360,1.6360,,,1,-3.59,开放申购,开放赎回,,,,
2024-07-24,1.6230,1.6230,,,1,-0.79,开放申购,开放赎回,,,,
2024-07-25,1.5860,1.5860,,,1,-2.28,开放申购,开放赎回,,,,
2024-07-26,1.5940,1.5940,,,1,0.50,开放申购,开放赎回,,,,
2024-07-29,1.5970,1.5970,,,1,0.19,开放申购,开放赎回,,,,
2024-07-30,1.5860,1.5860,,,1,-0.69,开放申购,开放赎回,,,,
2024-07-31,1.6340,1.6340,,,1,3.03,开放申购,开放赎回,,,,
2024-08-01,1.6400,1.6400,,,1,0.37,开放申购,开放赎回,,,,
2024-08-02,1.5740,1.5740,,,1,-4.02,开放申购,开放赎回,,,,
2024-08-05,1.4970,1.4970,,,1,-4.89,开放申购,开放赎回,,,,
2024-08-06,1.5240,1.5240,,,1,1.80,开放申购,开放赎回,,,,
2024-08-07,1.5110,1.5110,,,1,-0.85,开放申购,开放赎回,,,,
2024-08-08,1.5100,1.5100,,,1,-0.07,开放申购,开放赎回,,,,
2024-08-09,1.5300,1.5300,,,1,1.32,开放申购,开放赎回,,,,
2024-08-12,1.5280,1.5280,,,1,-0.13,开放申购,开放赎回,,,,
2024-08-13,1.5400,1.5400,,,1,0.79,开放申购,开放赎回,,,,
2024-08-14,1.5240,1.5240,,,1,-1.04,开放申购,开放赎回,,,,
