FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.1391,1.4311,,,1,-0.45,开放申购,开放赎回,,,,
2024-01-05,1.1251,1.4171,,,1,-1.23,开放申购,开放赎回,,,,
2024-01-08,1.1063,1.3983,,,1,-1.67,开放申购,开放赎回,,,,
2024-01-09,1.1117,1.4037,,,1,0.49,开放申购,开放赎回,,,,
2024-01-10,1.1052,1.3972,,,1,-0.58,开放申购,开放赎回,,,,
2024-01-11,1.1179,1.4099,,,1,1.15,开放申购,开放赎回,,,,
2024-01-12,1.1133,1.4053,,,1,-0.41,开放申购,开放赎回,,,,
2024-01-15,1.1125,1.4045,,,1,-0.07,开放申购,开放赎回,,,,
2024-01-16,1.1123,1.4043,,,1,-0.02,开放申购,开放赎回,,,,
2024-01-17,1.0887,1.3807,,,1,-2.12,开放申购,开放赎回,,,,
2024-01-18,1.0832,1.3752,,,1,-0.51,开放申购,开放赎回,,,,
2024-01-19,1.0731,1.3651,,,1,-0.93,开放申购,开放赎回,,,,
2024-01-22,1.0205,1.3125,,,1,-4.90,开放申购,开放赎回,,,,
2024-01-23,1.0227,1.3147,,,1,0.22,开放申购,开放赎回,,,,
2024-01-24,1.0357,1.3277,,,1,1.27,开放申购,开放赎回,,,,
2024-01-25,1.0692,1.3612,,,1,3.23,开放申购,开放赎回,,,,
2024-01-26,1.0646,1.3566,,,1,-0.43,开放申购,开放赎回,,,,
2024-01-29,1.0381,1.3301,,,1,-2.49,开放申购,开放赎回,,,,
2024-01-30,1.0104,1.3024,,,1,-2.67,开放申购,开放赎回,,,,
2024-01-31,0.9733,1.2653,,,1,-3.67,开放申购,开放赎回,,,,
2024-02-01,0.9642,1.2562,,,1,-0.93,开放申购,开放赎回,,,,
2024-02-02,0.9273,1.2193,,,1,-3.83,开放申购,开放赎回,,,,
2024-02-05,0.8671,1.1591,,,1,-6.49,开放申购,开放赎回,,,,
2024-02-06,0.8985,1.1905,,,1,3.62,开放申购,开放赎回,,,,
2024-02-07,0.9020,1.1940,,,1,0.39,开放申购,开放赎回,,,,
2024-02-08,0.9495,1.2415,,,1,5.27,开放申购,开放赎回,,,,
2024-02-19,0.9730,1.2650,,,1,2.47,开放申购,开放赎回,,,,
2024-02-20,0.9824,1.2744,,,1,0.97,开放申购,开放赎回,,,,
2024-02-21,0.9968,1.2888,,,1,1.47,开放申购,开放赎回,,,,
2024-02-22,1.0167,1.3087,,,1,2.00,开放申购,开放赎回,,,,
2024-02-23,1.0401,1.3321,,,1,2.30,开放申购,开放赎回,,,,
2024-02-26,1.0507,1.3427,,,1,1.02,开放申购,开放赎回,,,,
2024-02-27,1.0798,1.3718,,,1,2.77,开放申购,开放赎回,,,,
2024-02-28,1.0258,1.3178,,,1,-5.00,开放申购,开放赎回,,,,
2024-02-29,1.0578,1.3498,,,1,3.12,开放申购,开放赎回,,,,
2024-03-01,1.0708,1.3628,,,1,1.23,开放申购,开放赎回,,,,
2024-03-04,1.0723,1.3643,,,1,0.14,开放申购,开放赎回,,,,
2024-03-05,1.0622,1.3542,,,1,-0.94,开放申购,开放赎回,,,,
2024-03-06,1.0641,1.3561,,,1,0.18,开放申购,开放赎回,,,,
2024-03-07,1.0498,1.3418,,,1,-1.34,开放申购,开放赎回,,,,
