FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,0.7872,0.7872,,,1,0.55,开放申购,开放赎回,,,,
2024-01-05,0.7849,0.7849,,,1,-0.29,开放申购,开放赎回,,,,
2024-01-08,0.7842,0.7842,,,1,-0.09,开放申购,开放赎回,,,,
2024-01-09,0.7852,0.7852,,,1,0.13,开放申购,开放赎回,,,,
2024-01-10,0.7803,0.7803,,,1,-0.62,开放申购,开放赎回,,,,
2024-01-11,0.7714,0.7714,,,1,-1.14,开放申购,开放赎回,,,,
2024-01-12,0.7766,0.7766,,,1,0.67,开放申购,开放赎回,,,,
2024-01-15,0.7808,0.7808,,,1,0.54,开放申购,开放赎回,,,,
2024-01-16,0.7831,0.7831,,,1,0.29,开放申购,开放赎回,,,,
2024-01-17,0.7776,0.7776,,,1,-0.70,开放申购,开放赎回,,,,
2024-01-18,0.7783,0.7783,,,1,0.09,开放申购,开放赎回,,,,
2024-01-19,0.7756,0.7756,,,1,-0.35,开放申购,开放赎回,,,,
2024-01-22,0.7702,0.7702,,,1,-0.70,开放申购,开放赎回,,,,
2024-01-23,0.7723,0.7723,,,1,0.27,开放申购,开放赎回,,,,
2024-01-24,0.7864,0.7864,,,1,1.83,开放申购,开放赎回,,,,
2024-01-25,0.8001,0.8001,,,1,1.74,开放申购,开放赎回,,,,
2024-01-26,0.8066,0.8066,,,1,0.81,开放申购,开放赎回,,,,
2024-01-29,0.8110,0.8110,,,1,0.55,开放申购,开放赎回,,,,
2024-01-30,0.8077,0.8077,,,1,-0.41,开放申购,开放赎回,,,,
2024-01-31,0.8142,0.8142,,,1,0.80,开放申购,开放赎回,,,,
2024-02-01,0.8080,0.8080,,,1,-0.76,开放申购,开放赎回,,,,
2024-02-02,0.8146,0.8146,,,1,0.82,开放申购,开放赎回,,,,
2024-02-05,0.8267,0.8267,,,1,1.49,开放申购,开放赎回,,,,
2024-02-06,0.8269,0.8269,,,1,0.02,开放申购,开放赎回,,,,
2024-02-07,0.8226,0.8226,,,1,-0.52,开放申购,开放赎回,,,,
2024-02-08,0.8177,0.8177,,,1,-0.60,开放申购,开放赎回,,,,
2024-02-19,0.8420,0.8420,,,1,2.97,开放申购,开放赎回,,,,
2024-02-20,0.8517,0.8517,,,1,1.15,开放申购,开放赎回,,,,
2024-02-21,0.8503,0.8503,,,1,-0.16,开放申购,开放赎回,,,,
2024-02-22,0.8599,0.8599,,,1,1.13,开放申购,开放赎回,,,,
2024-02-23,0.8580,0.8580,,,1,-0.22,开放申购,开放赎回,,,,
2024-02-26,0.8363,0.8363,,,1,-2.53,开放申购,开放赎回,,,,
2024-02-27,0.8371,0.8371,,,1,0.10,开放申购,开放赎回,,,,
2024-02-28,0.8364,0.8364,,,1,-0.08,开放申购,开放赎回,,,,
2024-02-29,0.8384,0.8384,,,1,0.24,开放申购,开放赎回,,,,
2024-03-01,0.8377,0.8377,,,1,-0.08,开放申购,开放赎回,,,,
2024-03-04,0.8496,0.8496,,,1,1.42,开放申购,开放赎回,,,,
2024-03-05,0.8617,0.8617,,,1,1.42,开放申购,开放赎回,,,,
2024-03-06,0.8561,0.8561,,,1,-0.65,开放申购,开放赎回,,,,
2024-03-07,0.8605,0.8605,,,1,0.51,开放申购,开放赎回,,,,
2024-03-08,0.8676,0.8676,,,1,0.83,开放申购,开放赎回,,,,
2024-03-11,0.8558,0.8558,,,1,-1.36,开放申购,开放赎回,,,,
2024-03-12,0.8293,0.8293,,,1,-3.10,开放申购,开放赎回,,,,
2024-03-13,0.8274,0.8274,,,1,-0.23,开放申购,开放赎回,,,,
2024-03-14,0.8305,0.8305,,,1,0.37,开放申购,开放赎回,,,,
2024-03-15,0.8277,0.8277,,,1,-0.34,开放申购,开放赎回,,,,
2024-03-18,0.8277,0.8277,,,1,0.00,开放申购,开放赎回,,,,
2024-03-19,0.8241,0.8241,,,1,-0.43,开放申购,开放赎回,,,,
2024-03-20,0.8312,0.8312,,,1,0.86,开放申购,开放赎回,,,,
2024-03-21,0.8315,0.8315,,,1,0.04,开放申购,开放赎回,,,,
2024-03-22,0.8360,0.8360,,,1,0.54,开放申购,开放赎回,,,,
2024-03-25,0.8387,0.8387,,,1,0.32,开放申购,开放赎回,,,,
2024-03-26,0.8421,0.8421,,,1,0.41,开放申购,开放赎回,,,,
2024-03-27,0.8472,0.8472,,,1,0.61,开放申购,开放赎回,,,,
2024-03-28,0.8423,0.8423,,,1,-0.58,开放申购,开放赎回,,,,
2024-03-29,0.8521,0.8521,,,1,1.16,开放申购,开放赎回,,,,
2024-04-01,0.8466,0.8466,,,1,-0.65,开放申购,开放赎回,,,,
2024-04-02,0.8522,0.8522,,,1,0.66,开放申购,开放赎回,,,,
2024-04-03,0.8528,0.8528,,,1,0.07,开放申购,开放赎回,,,,
2024-04-08,0.8665,0.8665,,,1,1.61,开放申购,开放赎回,,,,
2024-04-09,0.8576,0.8576,,,1,-1.03,开放申购,开放赎回,,,,
2024-04-10,0.8636,0.8636,,,1,0.70,开放申购,开放赎回,,,,
2024-04-11,0.8617,0.8617,,,1,-0.22,开放申购,开放赎回,,,,
2024-04-12,0.8589,0.8589,,,1,-0.32,开放申购,开放赎回,,,,
2024-04-15,0.8780,0.8780,,,1,2.22,开放申购,开放赎回,,,,
2024-04-16,0.8800,0.8800,,,1,0.23,开放申购,开放赎回,,,,
2024-04-17,0.8880,0.8880,,,1,0.91,开放申购,开放赎回,,,,
2024-04-18,0.8835,0.8835,,,1,-0.51,开放申购,开放赎回,,,,
2024-04-19,0.8898,0.8898,,,1,0.71,开放申购,开放赎回,,,,
2024-04-22,0.8805,0.8805,,,1,-1.05,开放申购,开放赎回,,,,
2024-04-23,0.8746,0.8746,,,1,-0.67,开放申购,开放赎回,,,,
2024-04-24,0.8767,0.8767,,,1,0.24,开放申购,开放赎回,,,,
2024-04-25,0.8773,0.8773,,,1,0.07,开放申购,开放赎回,,,,
2024-04-26,0.8687,0.8687,,,1,-0.98,开放申购,开放赎回,,,,
2024-04-29,0.8586,0.8586,,,1,-1.16,开放申购,开放赎回,,,,
2024-04-30,0.8649,0.8649,,,1,0.73,开放申购,开放赎回,,,,
2024-05-06,0.8570,0.8570,,,1,-0.91,开放申购,开放赎回,,,,
2024-05-07,0.8587,0.8587,,,1,0.20,开放申购,开放赎回,,,,
2024-05-08,0.8642,0.8642,,,1,0.64,开放申购,开放赎回,,,,
2024-05-09,0.8609,0.8609,,,1,-0.38,开放申购,开放赎回,,,,
2024-05-10,0.8638,0.8638,,,1,0.34,开放申购,开放赎回,,,,
2024-05-13,0.8661,0.8661,,,1,0.27,开放申购,开放赎回,,,,
2024-05-14,0.8608,0.8608,,,1,-0.61,开放申购,开放赎回,,,,
2024-05-15,0.8571,0.8571,,,1,-0.43,开放申购,开放赎回,,,,
2024-05-16,0.8565,0.8565,,,1,-0.07,开放申购,开放赎回,,,,
2024-05-17,0.8614,0.8614,,,1,0.57,开放申购,开放赎回,,,,
2024-05-20,0.8650,0.8650,,,1,0.42,开放申购,开放赎回,,,,
2024-05-21,0.8702,0.8702,,,1,0.60,开放申购,开放赎回,,,,
2024-05-22,0.8713,0.8713,,,1,0.13,开放申购,开放赎回,,,,
