FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,2.5160,2.5160,,,1,-1.06,开放申购,开放赎回,,,,
2024-01-05,2.4740,2.4740,,,1,-1.67,开放申购,开放赎回,,,,
2024-01-08,2.4170,2.4170,,,1,-2.30,开放申购,开放赎回,,,,
2024-01-09,2.4220,2.4220,,,1,0.21,开放申购,开放赎回,,,,
2024-01-10,2.4100,2.4100,,,1,-0.50,开放申购,开放赎回,,,,
2024-01-11,2.4370,2.4370,,,1,1.12,开放申购,开放赎回,,,,
2024-01-12,2.4160,2.4160,,,1,-0.86,开放申购,开放赎回,,,,
2024-01-15,2.4020,2.4020,,,1,-0.58,开放申购,开放赎回,,,,
2024-01-16,2.4010,2.4010,,,1,-0.04,开放申购,开放赎回,,,,
2024-01-17,2.3380,2.3380,,,1,-2.62,开放申购,开放赎回,,,,
2024-01-18,2.3660,2.3660,,,1,1.20,开放申购,开放赎回,,,,
2024-01-19,2.3490,2.3490,,,1,-0.72,开放申购,开放赎回,,,,
2024-01-22,2.2730,2.2730,,,1,-3.24,开放申购,开放赎回,,,,
2024-01-23,2.3090,2.3090,,,1,1.58,开放申购,开放赎回,,,,
2024-01-24,2.3090,2.3090,,,1,0.00,开放申购,开放赎回,,,,
2024-01-25,2.3350,2.3350,,,1,1.13,开放申购,开放赎回,,,,
2024-01-26,2.2820,2.2820,,,1,-2.27,开放申购,开放赎回,,,,
2024-01-29,2.2250,2.2250,,,1,-2.50,开放申购,开放赎回,,,,
2024-01-30,2.1750,2.1750,,,1,-2.25,开放申购,开放赎回,,,,
2024-01-31,2.1350,2.1350,,,1,-1.84,开放申购,开放赎回,,,,
2024-02-01,2.1400,2.1400,,,1,0.23,开放申购,开放赎回,,,,
2024-02-02,2.1000,2.1000,,,1,-1.87,开放申购,开放赎回,,,,
2024-02-05,2.0690,2.0690,,,1,-1.48,开放申购,开放赎回,,,,
2024-02-06,2.1660,2.1660,,,1,4.69,开放申购,开放赎回,,,,
2024-02-07,2.2160,2.2160,,,1,2.31,开放申购,开放赎回,,,,
2024-02-08,2.2850,2.2850,,,1,3.11,开放申购,开放赎回,,,,
2024-02-19,2.2960,2.2960,,,1,0.48,开放申购,开放赎回,,,,
2024-02-20,2.2840,2.2840,,,1,-0.52,开放申购,开放赎回,,,,
2024-02-21,2.2940,2.2940,,,1,0.44,开放申购,开放赎回,,,,
2024-02-22,2.3170,2.3170,,,1,1.00,开放申购,开放赎回,,,,
2024-02-23,2.3310,2.3310,,,1,0.60,开放申购,开放赎回,,,,
2024-02-26,2.3510,2.3510,,,1,0.86,开放申购,开放赎回,,,,
2024-02-27,2.4260,2.4260,,,1,3.19,开放申购,开放赎回,,,,
2024-02-28,2.3480,2.3480,,,1,-3.22,开放申购,开放赎回,,,,
2024-02-29,2.4170,2.4170,,,1,2.94,开放申购,开放赎回,,,,
2024-03-01,2.4260,2.4260,,,1,0.37,开放申购,开放赎回,,,,
2024-03-04,2.4460,2.4460,,,1,0.82,开放申购,开放赎回,,,,
2024-03-05,2.4350,2.4350,,,1,-0.45,开放申购,开放赎回,,,,
2024-03-06,2.4270,2.4270,,,1,-0.33,开放申购,开放赎回,,,,
2024-03-07,2.3890,2.3890,,,1,-1.57,开放申购,开放赎回,,,,
2024-03-08,2.4110,2.4110,,,1,0.92,开放申购,开放赎回,,,,
2024-03-11,2.4700,2.4700,,,1,2.45,开放申购,开放赎回,,,,
2024-03-12,2.4910,2.4910,,,1,0.85,开放申购,开放赎回,,,,
2024-03-13,2.5070,2.5070,,,1,0.64,开放申购,开放赎回,,,,
2024-03-14,2.4770,2.4770,,,1,-1.20,开放申购,开放赎回,,,,
2024-03-15,2.4920,2.4920,,,1,0.61,开放申购,开放赎回,,,,
2024-03-18,2.5390,2.5390,,,1,1.89,开放申购,开放赎回,,,,
2024-03-19,2.4980,2.4980,,,1,-1.61,开放申购,开放赎回,,,,
2024-03-20,2.5040,2.5040,,,1,0.24,开放申购,开放赎回,,,,
2024-03-21,2.4790,2.4790,,,1,-1.00,开放申购,开放赎回,,,,
2024-03-22,2.4610,2.4610,,,1,-0.73,开放申购,开放赎回,,,,
2024-03-25,2.4230,2.4230,,,1,-1.54,开放申购,开放赎回,,,,
2024-03-26,2.4210,2.4210,,,1,-0.08,开放申购,开放赎回,,,,
2024-03-27,2.3530,2.3530,,,1,-2.81,开放申购,开放赎回,,,,
2024-03-28,2.3590,2.3590,,,1,0.25,开放申购,开放赎回,,,,
2024-03-29,2.3760,2.3760,,,1,0.72,开放申购,开放赎回,,,,
2024-04-01,2.4190,2.4190,,,1,1.81,开放申购,开放赎回,,,,
2024-04-02,2.4050,2.4050,,,1,-0.58,开放申购,开放赎回,,,,
