FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.3199,1.5342,,,1,-0.02,开放申购,开放赎回,,,,
2024-01-05,1.3138,1.5281,,,1,-0.46,开放申购,开放赎回,,,,
2024-01-08,1.3007,1.5150,,,1,-1.00,开放申购,开放赎回,,,,
2024-01-09,1.3028,1.5171,,,1,0.16,开放申购,开放赎回,,,,
2024-01-10,1.2958,1.5101,,,1,-0.54,开放申购,开放赎回,,,,
2024-01-11,1.3041,1.5184,,,1,0.64,开放申购,开放赎回,,,,
2024-01-12,1.3013,1.5156,,,1,-0.21,开放申购,开放赎回,,,,
2024-01-15,1.3049,1.5192,,,1,0.28,开放申购,开放赎回,,,,
2024-01-16,1.3020,1.5163,,,1,-0.22,开放申购,开放赎回,,,,
2024-01-17,1.2793,1.4936,,,1,-1.74,开放申购,开放赎回,,,,
2024-01-18,1.2850,1.4993,,,1,0.45,开放申购,开放赎回,,,,
2024-01-19,1.2773,1.4916,,,1,-0.60,开放申购,开放赎回,,,,
2024-01-22,1.2432,1.4575,,,1,-2.67,开放申购,开放赎回,,,,
2024-01-23,1.2568,1.4711,,,1,1.09,开放申购,开放赎回,,,,
2024-01-24,1.2718,1.4861,,,1,1.19,开放申购,开放赎回,,,,
2024-01-25,1.2917,1.5060,,,1,1.56,开放申购,开放赎回,,,,
2024-01-26,1.2758,1.4901,,,1,-1.23,开放申购,开放赎回,,,,
2024-01-29,1.2691,1.4834,,,1,-0.53,开放申购,开放赎回,,,,
2024-01-30,1.2510,1.4653,,,1,-1.43,开放申购,开放赎回,,,,
2024-01-31,1.2296,1.4439,,,1,-1.71,开放申购,开放赎回,,,,
2024-02-01,1.2308,1.4451,,,1,0.10,开放申购,开放赎回,,,,
2024-02-02,1.2124,1.4267,,,1,-1.49,开放申购,开放赎回,,,,
2024-02-05,1.1958,1.4101,,,1,-1.37,开放申购,开放赎回,,,,
2024-02-06,1.2281,1.4424,,,1,2.70,开放申购,开放赎回,,,,
2024-02-07,1.2405,1.4548,,,1,1.01,开放申购,开放赎回,,,,
2024-02-08,1.2584,1.4727,,,1,1.44,开放申购,开放赎回,,,,
2024-02-19,1.2691,1.4834,,,1,0.85,开放申购,开放赎回,,,,
2024-02-20,1.2685,1.4828,,,1,-0.05,开放申购,开放赎回,,,,
2024-02-21,1.2782,1.4925,,,1,0.76,开放申购,开放赎回,,,,
2024-02-22,1.2875,1.5018,,,1,0.73,开放申购,开放赎回,,,,
2024-02-23,1.2960,1.5103,,,1,0.66,开放申购,开放赎回,,,,
2024-02-26,1.2967,1.5110,,,1,0.05,开放申购,开放赎回,,,,
2024-02-27,1.3131,1.5274,,,1,1.26,开放申购,开放赎回,,,,
2024-02-28,1.2895,1.5038,,,1,-1.80,开放申购,开放赎回,,,,
2024-02-29,1.3117,1.5260,,,1,1.72,开放申购,开放赎回,,,,
2024-03-01,1.3195,1.5338,,,1,0.59,开放申购,开放赎回,,,,
2024-03-04,1.3234,1.5377,,,1,0.30,开放申购,开放赎回,,,,
2024-03-05,1.3102,1.5245,,,1,-1.00,开放申购,开放赎回,,,,
2024-03-06,1.3183,1.5326,,,1,0.62,开放申购,开放赎回,,,,
2024-03-07,1.3165,1.5308,,,1,-0.14,开放申购,开放赎回,,,,
2024-03-08,1.3349,1.5492,,,1,1.40,开放申购,开放赎回,,,,
2024-03-11,1.3492,1.5635,,,1,1.07,开放申购,开放赎回,,,,
2024-03-12,1.3506,1.5649,,,1,0.10,开放申购,开放赎回,,,,
2024-03-13,1.3561,1.5704,,,1,0.41,开放申购,开放赎回,,,,
2024-03-14,1.3471,1.5614,,,1,-0.66,开放申购,开放赎回,,,,
2024-03-15,1.3497,1.5640,,,1,0.19,开放申购,开放赎回,,,,
2024-03-18,1.3653,1.5796,,,1,1.16,开放申购,开放赎回,,,,
2024-03-19,1.3599,1.5742,,,1,-0.40,开放申购,开放赎回,,,,
2024-03-20,1.3663,1.5806,,,1,0.47,开放申购,开放赎回,,,,
2024-03-21,1.3666,1.5809,,,1,0.02,开放申购,开放赎回,,,,
2024-03-22,1.3535,1.5678,,,1,-0.96,开放申购,开放赎回,,,,
2024-03-25,1.3384,1.5527,,,1,-1.12,开放申购,开放赎回,,,,
2024-03-26,1.3394,1.5537,,,1,0.07,开放申购,开放赎回,,,,
2024-03-27,1.3213,1.5356,,,1,-1.35,开放申购,开放赎回,,,,
2024-03-28,1.3374,1.5517,,,1,1.22,开放申购,开放赎回,,,,
2024-03-29,1.3482,1.5625,,,1,0.81,开放申购,开放赎回,,,,
2024-04-01,1.3554,1.5697,,,1,0.53,开放申购,开放赎回,,,,
2024-04-02,1.3566,1.5709,,,1,0.09,开放申购,开放赎回,,,,
2024-04-03,1.3551,1.5694,,,1,-0.11,开放申购,开放赎回,,,,
2024-04-08,1.3425,1.5568,,,1,-0.93,开放申购,开放赎回,,,,
2024-04-09,1.3529,1.5672,,,1,0.77,开放申购,开放赎回,,,,
2024-04-10,1.3456,1.5599,,,1,-0.54,开放申购,开放赎回,,,,
2024-04-11,1.3471,1.5614,,,1,0.11,开放申购,开放赎回,,,,
2024-04-12,1.3387,1.5530,,,1,-0.62,开放申购,开放赎回,,,,
2024-04-15,1.3419,1.5562,,,1,0.24,开放申购,开放赎回,,,,
2024-04-16,1.3163,1.5306,,,1,-1.91,开放申购,开放赎回,,,,
2024-04-17,1.3383,1.5526,,,1,1.67,开放申购,开放赎回,,,,
2024-04-18,1.3381,1.5524,,,1,-0.01,开放申购,开放赎回,,,,
2024-04-19,1.3330,1.5473,,,1,-0.38,开放申购,开放赎回,,,,
2024-04-22,1.3301,1.5444,,,1,-0.22,开放申购,开放赎回,,,,
2024-04-23,1.3249,1.5392,,,1,-0.39,开放申购,开放赎回,,,,
2024-04-24,1.3391,1.5534,,,1,1.07,开放申购,开放赎回,,,,
2024-04-25,1.3375,1.5518,,,1,-0.12,开放申购,开放赎回,,,,
2024-04-26,1.3523,1.5666,,,1,1.11,开放申购,开放赎回,,,,
2024-04-29,1.3585,1.5728,,,1,0.46,开放申购,开放赎回,,,,
2024-04-30,1.3595,1.5738,,,1,0.07,开放申购,开放赎回,,,,
2024-05-06,1.3873,1.6016,,,1,2.04,开放申购,开放赎回,,,,
2024-05-07,1.3852,1.5995,,,1,-0.15,开放申购,开放赎回,,,,
2024-05-08,1.3741,1.5884,,,1,-0.80,开放申购,开放赎回,,,,
2024-05-09,1.3936,1.6079,,,1,1.42,开放申购,开放赎回,,,,
2024-05-10,1.3902,1.6045,,,1,-0.24,开放申购,开放赎回,,,,
2024-05-13,1.3988,1.6131,,,1,0.62,开放申购,开放赎回,,,,
