FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,3.3470,3.3470,,,1,-1.38,开放申购,开放赎回,,,,
2024-01-05,3.2830,3.2830,,,1,-1.91,开放申购,开放赎回,,,,
2024-01-08,3.2080,3.2080,,,1,-2.28,开放申购,开放赎回,,,,
2024-01-09,3.1990,3.1990,,,1,-0.28,开放申购,开放赎回,,,,
2024-01-10,3.1670,3.1670,,,1,-1.00,开放申购,开放赎回,,,,
2024-01-11,3.2450,3.2450,,,1,2.46,开放申购,开放赎回,,,,
2024-01-12,3.1910,3.1910,,,1,-1.66,开放申购,开放赎回,,,,
2024-01-15,3.1850,3.1850,,,1,-0.19,开放申购,开放赎回,,,,
2024-01-16,3.1770,3.1770,,,1,-0.25,开放申购,开放赎回,,,,
2024-01-17,3.1110,3.1110,,,1,-2.08,开放申购,开放赎回,,,,
2024-01-18,3.1760,3.1760,,,1,2.09,开放申购,开放赎回,,,,
2024-01-19,3.1460,3.1460,,,1,-0.94,开放申购,开放赎回,,,,
2024-01-22,3.0280,3.0280,,,1,-3.75,开放申购,开放赎回,,,,
2024-01-23,3.0850,3.0850,,,1,1.88,开放申购,开放赎回,,,,
2024-01-24,3.0710,3.0710,,,1,-0.45,开放申购,开放赎回,,,,
2024-01-25,3.1310,3.1310,,,1,1.95,开放申购,开放赎回,,,,
2024-01-26,3.0550,3.0550,,,1,-2.43,开放申购,开放赎回,,,,
2024-01-29,2.9500,2.9500,,,1,-3.44,开放申购,开放赎回,,,,
2024-01-30,2.8740,2.8740,,,1,-2.58,开放申购,开放赎回,,,,
2024-01-31,2.8070,2.8070,,,1,-2.33,开放申购,开放赎回,,,,
2024-02-01,2.8793,2.8793,,,1,2.58,开放申购,开放赎回,,,,
2024-02-02,2.7973,2.7973,,,1,-2.85,开放申购,开放赎回,,,,
2024-02-05,2.7099,2.7099,,,1,-3.12,开放申购,开放赎回,,,,
2024-02-06,2.9461,2.9461,,,1,8.72,开放申购,开放赎回,,,,
2024-02-07,2.9830,2.9830,,,1,1.25,开放申购,开放赎回,,,,
2024-02-08,3.0841,3.0841,,,1,3.39,开放申购,开放赎回,,,,
2024-02-19,3.2627,3.2627,,,1,5.79,开放申购,开放赎回,,,,
2024-02-20,3.2903,3.2903,,,1,0.85,开放申购,开放赎回,,,,
2024-02-21,3.2365,3.2365,,,1,-1.64,开放申购,开放赎回,,,,
2024-02-22,3.3040,3.3040,,,1,2.09,开放申购,开放赎回,,,,
2024-02-23,3.3061,3.3061,,,1,0.06,开放申购,开放赎回,,,,
2024-02-26,3.3307,3.3307,,,1,0.74,开放申购,开放赎回,,,,
2024-02-27,3.5248,3.5248,,,1,5.83,开放申购,开放赎回,,,,
2024-02-28,3.3544,3.3544,,,1,-4.83,开放申购,开放赎回,,,,
2024-02-29,3.5131,3.5131,,,1,4.73,开放申购,开放赎回,,,,
2024-03-01,3.6049,3.6049,,,1,2.61,开放申购,开放赎回,,,,
2024-03-04,3.6676,3.6676,,,1,1.74,开放申购,开放赎回,,,,
2024-03-05,3.6101,3.6101,,,1,-1.57,开放申购,开放赎回,,,,
2024-03-06,3.5765,3.5765,,,1,-0.93,开放申购,开放赎回,,,,
2024-03-07,3.4855,3.4855,,,1,-2.54,开放申购,开放赎回,,,,
2024-03-08,3.5623,3.5623,,,1,2.20,开放申购,开放赎回,,,,
2024-03-11,3.6155,3.6155,,,1,1.49,开放申购,开放赎回,,,,
