FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.0396,1.4060,,,1,-0.06,开放申购,开放赎回,,,,
2024-01-05,1.0393,1.4057,,,1,-0.03,开放申购,开放赎回,,,,
2024-01-08,1.0379,1.4043,,,1,-0.13,开放申购,开放赎回,,,,
2024-01-09,1.0384,1.4048,,,1,0.05,开放申购,开放赎回,,,,
2024-01-10,1.0375,1.4039,,,1,-0.09,开放申购,开放赎回,,,,
2024-01-11,1.0366,1.4030,,,1,-0.09,开放申购,开放赎回,,,,
2024-01-12,1.0373,1.4037,,,1,0.07,开放申购,开放赎回,,,,
2024-01-15,1.0377,1.4041,,,1,0.04,开放申购,开放赎回,,,,
2024-01-16,1.0378,1.4042,,,1,0.01,开放申购,开放赎回,,,,
2024-01-17,1.0363,1.4027,,,1,-0.14,开放申购,开放赎回,,,,
2024-01-18,1.0365,1.4029,,,1,0.02,开放申购,开放赎回,,,,
2024-01-19,1.0372,1.4036,,,1,0.07,开放申购,开放赎回,,,,
2024-01-22,1.0360,1.4024,,,1,-0.12,开放申购,开放赎回,,,,
2024-01-23,1.0365,1.4029,,,1,0.05,开放申购,开放赎回,,,,
2024-01-24,1.0387,1.4051,,,1,0.21,开放申购,开放赎回,,,,
2024-01-25,1.0406,1.4070,,,1,0.18,开放申购,开放赎回,,,,
2024-01-26,1.0415,1.4079,,,1,0.09,开放申购,开放赎回,,,,
2024-01-29,1.0424,1.4088,,,1,0.09,开放申购,开放赎回,,,,
2024-01-30,1.0419,1.4083,,,1,-0.05,开放申购,开放赎回,,,,
2024-01-31,1.0425,1.4089,,,1,0.06,开放申购,开放赎回,,,,
2024-02-01,1.0422,1.4086,,,1,-0.03,开放申购,开放赎回,,,,
2024-02-02,1.0430,1.4094,,,1,0.08,开放申购,开放赎回,,,,
2024-02-05,1.0450,1.4114,,,1,0.19,开放申购,开放赎回,,,,
2024-02-06,1.0467,1.4131,,,1,0.16,开放申购,开放赎回,,,,
2024-02-07,1.0485,1.4149,,,1,0.17,开放申购,开放赎回,,,,
2024-02-08,1.0498,1.4162,,,1,0.12,开放申购,开放赎回,,,,
2024-02-19,1.0521,1.4185,,,1,0.22,开放申购,开放赎回,,,,
2024-02-20,1.0543,1.4207,,,1,0.21,开放申购,开放赎回,,,,
2024-02-21,1.0560,1.4224,,,1,0.16,开放申购,开放赎回,,,,
2024-02-22,1.0583,1.4247,,,1,0.22,开放申购,开放赎回,,,,
2024-02-23,1.0615,1.4279,,,1,0.30,开放申购,开放赎回,,,,
2024-02-26,1.0591,1.4255,,,1,-0.23,开放申购,开放赎回,,,,
2024-02-27,1.0613,1.4277,,,1,0.21,开放申购,开放赎回,,,,
2024-02-28,1.0587,1.4251,,,1,-0.24,开放申购,开放赎回,,,,
2024-02-29,1.0618,1.4282,,,1,0.29,开放申购,开放赎回,,,,
2024-03-01,1.0629,1.4293,,,1,0.10,开放申购,开放赎回,,,,
2024-03-04,1.0657,1.4321,,,1,0.26,开放申购,开放赎回,,,,
2024-03-05,1.0682,1.4346,,,1,0.23,开放申购,开放赎回,,,,
2024-03-06,1.0696,1.4360,,,1,0.13,开放申购,开放赎回,,,,
2024-03-07,1.0698,1.4362,,,1,0.02,开放申购,开放赎回,,,,
2024-03-08,1.0714,1.4378,,,1,0.15,开放申购,开放赎回,,,,
2024-03-11,1.0712,1.4376,,,1,-0.02,开放申购,开放赎回,,,,
2024-03-12,1.0663,1.4327,,,1,-0.46,开放申购,开放赎回,,,,
2024-03-13,1.0662,1.4326,,,1,-0.01,开放申购,开放赎回,,,,
