FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,0.8152,0.8152,,,1,0.70,开放申购,开放赎回,,,,
2024-01-05,0.8125,0.8125,,,1,-0.33,开放申购,开放赎回,,,,
2024-01-08,0.8119,0.8119,,,1,-0.07,开放申购,开放赎回,,,,
2024-01-09,0.8131,0.8131,,,1,0.15,开放申购,开放赎回,,,,
2024-01-10,0.8073,0.8073,,,1,-0.71,开放申购,开放赎回,,,,
2024-01-11,0.7980,0.7980,,,1,-1.15,开放申购,开放赎回,,,,
2024-01-12,0.8037,0.8037,,,1,0.71,开放申购,开放赎回,,,,
2024-01-15,0.8083,0.8083,,,1,0.57,开放申购,开放赎回,,,,
2024-01-16,0.8109,0.8109,,,1,0.32,开放申购,开放赎回,,,,
2024-01-17,0.8050,0.8050,,,1,-0.73,开放申购,开放赎回,,,,
2024-01-18,0.8056,0.8056,,,1,0.07,开放申购,开放赎回,,,,
2024-01-19,0.8024,0.8024,,,1,-0.40,开放申购,开放赎回,,,,
2024-01-22,0.7978,0.7978,,,1,-0.57,开放申购,开放赎回,,,,
2024-01-23,0.7996,0.7996,,,1,0.23,开放申购,开放赎回,,,,
2024-01-24,0.8148,0.8148,,,1,1.90,开放申购,开放赎回,,,,
2024-01-25,0.8281,0.8281,,,1,1.63,开放申购,开放赎回,,,,
2024-01-26,0.8364,0.8364,,,1,1.00,开放申购,开放赎回,,,,
2024-01-29,0.8404,0.8404,,,1,0.48,开放申购,开放赎回,,,,
2024-01-30,0.8369,0.8369,,,1,-0.42,开放申购,开放赎回,,,,
2024-01-31,0.8438,0.8438,,,1,0.82,开放申购,开放赎回,,,,
2024-02-01,0.8374,0.8374,,,1,-0.76,开放申购,开放赎回,,,,
2024-02-02,0.8444,0.8444,,,1,0.84,开放申购,开放赎回,,,,
2024-02-05,0.8576,0.8576,,,1,1.56,开放申购,开放赎回,,,,
2024-02-06,0.8583,0.8583,,,1,0.08,开放申购,开放赎回,,,,
2024-02-07,0.8530,0.8530,,,1,-0.62,开放申购,开放赎回,,,,
2024-02-08,0.8481,0.8481,,,1,-0.57,开放申购,开放赎回,,,,
2024-02-19,0.8728,0.8728,,,1,2.91,开放申购,开放赎回,,,,
2024-02-20,0.8816,0.8816,,,1,1.01,开放申购,开放赎回,,,,
2024-02-21,0.8801,0.8801,,,1,-0.17,开放申购,开放赎回,,,,
