FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.1827,1.1827,,,1,-0.15,开放申购,开放赎回,,,,
2024-01-05,1.1965,1.1965,,,1,1.17,开放申购,开放赎回,,,,
2024-01-08,1.1791,1.1791,,,1,-1.45,开放申购,开放赎回,,,,
2024-01-09,1.1839,1.1839,,,1,0.41,开放申购,开放赎回,,,,
2024-01-10,1.1794,1.1794,,,1,-0.38,开放申购,开放赎回,,,,
2024-01-11,1.1825,1.1825,,,1,0.26,开放申购,开放赎回,,,,
2024-01-12,1.1893,1.1893,,,1,0.58,开放申购,开放赎回,,,,
2024-01-15,1.1980,1.1980,,,1,0.73,开放申购,开放赎回,,,,
2024-01-16,1.2062,1.2062,,,1,0.68,开放申购,开放赎回,,,,
2024-01-17,1.1803,1.1803,,,1,-2.15,开放申购,开放赎回,,,,
2024-01-18,1.1805,1.1805,,,1,0.02,开放申购,开放赎回,,,,
2024-01-19,1.1757,1.1757,,,1,-0.41,开放申购,开放赎回,,,,
2024-01-22,1.1499,1.1499,,,1,-2.19,开放申购,开放赎回,,,,
2024-01-23,1.1613,1.1613,,,1,0.99,开放申购,开放赎回,,,,
2024-01-24,1.1992,1.1992,,,1,3.26,开放申购,开放赎回,,,,
2024-01-25,1.2309,1.2309,,,1,2.64,开放申购,开放赎回,,,,
2024-01-26,1.2390,1.2390,,,1,0.66,开放申购,开放赎回,,,,
2024-01-29,1.2471,1.2471,,,1,0.65,开放申购,开放赎回,,,,
2024-01-30,1.2272,1.2272,,,1,-1.60,开放申购,开放赎回,,,,
2024-01-31,1.2210,1.2210,,,1,-0.51,开放申购,开放赎回,,,,
2024-02-01,1.2120,1.2120,,,1,-0.74,开放申购,开放赎回,,,,
2024-02-02,1.2021,1.2021,,,1,-0.82,开放申购,开放赎回,,,,
2024-02-05,1.1927,1.1927,,,1,-0.78,开放申购,开放赎回,,,,
2024-02-06,1.2291,1.2291,,,1,3.05,开放申购,开放赎回,,,,
2024-02-07,1.2424,1.2424,,,1,1.08,开放申购,开放赎回,,,,
2024-02-08,1.2426,1.2426,,,1,0.02,开放申购,开放赎回,,,,
2024-02-19,1.2497,1.2497,,,1,0.57,开放申购,开放赎回,,,,
2024-02-20,1.2614,1.2614,,,1,0.94,开放申购,开放赎回,,,,
2024-02-21,1.2887,1.2887,,,1,2.16,开放申购,开放赎回,,,,
2024-02-22,1.2979,1.2979,,,1,0.71,开放申购,开放赎回,,,,
2024-02-23,1.2993,1.2993,,,1,0.11,开放申购,开放赎回,,,,
2024-02-26,1.2711,1.2711,,,1,-2.17,开放申购,开放赎回,,,,
2024-02-27,1.2744,1.2744,,,1,0.26,开放申购,开放赎回,,,,
2024-02-28,1.2641,1.2641,,,1,-0.81,开放申购,开放赎回,,,,
2024-02-29,1.2727,1.2727,,,1,0.68,开放申购,开放赎回,,,,
2024-03-01,1.2693,1.2693,,,1,-0.27,开放申购,开放赎回,,,,
2024-03-04,1.2521,1.2521,,,1,-1.36,开放申购,开放赎回,,,,
2024-03-05,1.2590,1.2590,,,1,0.55,开放申购,开放赎回,,,,
2024-03-06,1.2594,1.2594,,,1,0.03,开放申购,开放赎回,,,,
2024-03-07,1.2609,1.2609,,,1,0.12,开放申购,开放赎回,,,,
2024-03-08,1.2648,1.2648,,,1,0.31,开放申购,开放赎回,,,,
2024-03-11,1.2712,1.2712,,,1,0.51,开放申购,开放赎回,,,,
2024-03-12,1.2715,1.2715,,,1,0.02,开放申购,开放赎回,,,,
