FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.6837,1.6837,,,1,0.41,开放申购,开放赎回,,,,
2024-01-05,1.6859,1.6859,,,1,0.13,开放申购,开放赎回,,,,
2024-01-08,1.6649,1.6649,,,1,-1.25,开放申购,开放赎回,,,,
2024-01-09,1.6711,1.6711,,,1,0.37,开放申购,开放赎回,,,,
2024-01-10,1.6647,1.6647,,,1,-0.38,开放申购,开放赎回,,,,
2024-01-11,1.6711,1.6711,,,1,0.38,开放申购,开放赎回,,,,
2024-01-12,1.6728,1.6728,,,1,0.10,开放申购,开放赎回,,,,
2024-01-15,1.6808,1.6808,,,1,0.48,开放申购,开放赎回,,,,
2024-01-16,1.6838,1.6838,,,1,0.18,开放申购,开放赎回,,,,
2024-01-17,1.6584,1.6584,,,1,-1.51,开放申购,开放赎回,,,,
2024-01-18,1.6636,1.6636,,,1,0.31,开放申购,开放赎回,,,,
2024-01-19,1.6530,1.6530,,,1,-0.64,开放申购,开放赎回,,,,
2024-01-22,1.6171,1.6171,,,1,-2.17,开放申购,开放赎回,,,,
2024-01-23,1.6346,1.6346,,,1,1.08,开放申购,开放赎回,,,,
2024-01-24,1.6577,1.6577,,,1,1.41,开放申购,开放赎回,,,,
2024-01-25,1.6836,1.6836,,,1,1.56,开放申购,开放赎回,,,,
2024-01-26,1.6812,1.6812,,,1,-0.14,开放申购,开放赎回,,,,
2024-01-29,1.6817,1.6817,,,1,0.03,开放申购,开放赎回,,,,
2024-01-30,1.6639,1.6639,,,1,-1.06,开放申购,开放赎回,,,,
2024-01-31,1.6458,1.6458,,,1,-1.09,开放申购,开放赎回,,,,
2024-02-01,1.6497,1.6497,,,1,0.24,开放申购,开放赎回,,,,
2024-02-02,1.6415,1.6415,,,1,-0.50,开放申购,开放赎回,,,,
2024-02-05,1.6466,1.6466,,,1,0.31,开放申购,开放赎回,,,,
2024-02-06,1.6881,1.6881,,,1,2.52,开放申购,开放赎回,,,,
2024-02-07,1.7154,1.7154,,,1,1.62,开放申购,开放赎回,,,,
2024-02-08,1.7212,1.7212,,,1,0.34,开放申购,开放赎回,,,,
2024-02-19,1.7346,1.7346,,,1,0.78,开放申购,开放赎回,,,,
2024-02-20,1.7401,1.7401,,,1,0.32,开放申购,开放赎回,,,,
2024-02-21,1.7432,1.7432,,,1,0.18,开放申购,开放赎回,,,,
2024-02-22,1.7581,1.7581,,,1,0.85,开放申购,开放赎回,,,,
2024-02-23,1.7521,1.7521,,,1,-0.34,开放申购,开放赎回,,,,
2024-02-26,1.7620,1.7620,,,1,0.57,开放申购,开放赎回,,,,
2024-02-27,1.7805,1.7805,,,1,1.05,开放申购,开放赎回,,,,
2024-02-28,1.7602,1.7602,,,1,-1.14,开放申购,开放赎回,,,,
2024-02-29,1.7844,1.7844,,,1,1.37,开放申购,开放赎回,,,,
2024-03-01,1.7929,1.7929,,,1,0.48,开放申购,开放赎回,,,,
2024-03-04,1.7983,1.7983,,,1,0.30,开放申购,开放赎回,,,,
2024-03-05,1.7966,1.7966,,,1,-0.09,开放申购,开放赎回,,,,
2024-03-06,1.8004,1.8004,,,1,0.21,开放申购,开放赎回,,,,
2024-03-07,1.8024,1.8024,,,1,0.11,开放申购,开放赎回,,,,
2024-03-08,1.8196,1.8196,,,1,0.95,开放申购,开放赎回,,,,
2024-03-11,1.8172,1.8172,,,1,-0.13,开放申购,开放赎回,,,,
2024-03-12,1.8132,1.8132,,,1,-0.22,开放申购,开放赎回,,,,
2024-03-13,1.8099,1.8099,,,1,-0.18,开放申购,开放赎回,,,,
2024-03-14,1.8107,1.8107,,,1,0.04,开放申购,开放赎回,,,,
2024-03-15,1.8066,1.8066,,,1,-0.23,开放申购,开放赎回,,,,
2024-03-18,1.8098,1.8098,,,1,0.18,开放申购,开放赎回,,,,
2024-03-19,1.8042,1.8042,,,1,-0.31,开放申购,开放赎回,,,,
2024-03-20,1.8062,1.8062,,,1,0.11,开放申购,开放赎回,,,,
2024-03-21,1.7999,1.7999,,,1,-0.35,开放申购,开放赎回,,,,
2024-03-22,1.7949,1.7949,,,1,-0.28,开放申购,开放赎回,,,,
2024-03-25,1.7946,1.7946,,,1,-0.02,开放申购,开放赎回,,,,
2024-03-26,1.7969,1.7969,,,1,0.13,开放申购,开放赎回,,,,
2024-03-27,1.7874,1.7874,,,1,-0.53,开放申购,开放赎回,,,,
2024-03-28,1.8065,1.8065,,,1,1.07,开放申购,开放赎回,,,,
2024-03-29,1.8181,1.8181,,,1,0.64,开放申购,开放赎回,,,,
2024-04-01,1.8375,1.8375,,,1,1.07,开放申购,开放赎回,,,,
2024-04-02,1.8464,1.8464,,,1,0.48,开放申购,开放赎回,,,,
2024-04-03,1.8460,1.8460,,,1,-0.02,开放申购,开放赎回,,,,
2024-04-08,1.8366,1.8366,,,1,-0.51,开放申购,开放赎回,,,,
2024-04-09,1.8283,1.8283,,,1,-0.45,开放申购,开放赎回,,,,
2024-04-10,1.8294,1.8294,,,1,0.06,开放申购,开放赎回,,,,
2024-04-11,1.8399,1.8399,,,1,0.57,开放申购,开放赎回,,,,
2024-04-12,1.8362,1.8362,,,1,-0.20,开放申购,开放赎回,,,,
2024-04-15,1.8664,1.8664,,,1,1.64,开放申购,开放赎回,,,,
2024-04-16,1.8571,1.8571,,,1,-0.50,开放申购,开放赎回,,,,
2024-04-17,1.8770,1.8770,,,1,1.07,开放申购,开放赎回,,,,
2024-04-18,1.8808,1.8808,,,1,0.20,开放申购,开放赎回,,,,
2024-04-19,1.8813,1.8813,,,1,0.03,开放申购,开放赎回,,,,
2024-04-22,1.8798,1.8798,,,1,-0.08,开放申购,开放赎回,,,,
2024-04-23,1.8667,1.8667,,,1,-0.70,开放申购,开放赎回,,,,
