FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.3731,1.5731,,,1,-0.54,开放申购,开放赎回,,,,
2024-01-05,1.3616,1.5616,,,1,-0.84,开放申购,开放赎回,,,,
2024-01-08,1.3417,1.5417,,,1,-1.46,开放申购,开放赎回,,,,
2024-01-09,1.3464,1.5464,,,1,0.35,开放申购,开放赎回,,,,
2024-01-10,1.3398,1.5398,,,1,-0.49,开放申购,开放赎回,,,,
2024-01-11,1.3514,1.5514,,,1,0.87,开放申购,开放赎回,,,,
2024-01-12,1.3471,1.5471,,,1,-0.32,开放申购,开放赎回,,,,
2024-01-15,1.3464,1.5464,,,1,-0.05,开放申购,开放赎回,,,,
2024-01-16,1.3489,1.5489,,,1,0.19,开放申购,开放赎回,,,,
2024-01-17,1.3216,1.5216,,,1,-2.02,开放申购,开放赎回,,,,
2024-01-18,1.3214,1.5214,,,1,-0.02,开放申购,开放赎回,,,,
2024-01-19,1.3131,1.5131,,,1,-0.63,开放申购,开放赎回,,,,
2024-01-22,1.2654,1.4654,,,1,-3.63,开放申购,开放赎回,,,,
2024-01-23,1.2690,1.4690,,,1,0.28,开放申购,开放赎回,,,,
2024-01-24,1.2844,1.4844,,,1,1.21,开放申购,开放赎回,,,,
2024-01-25,1.3171,1.5171,,,1,2.55,开放申购,开放赎回,,,,
2024-01-26,1.3142,1.5142,,,1,-0.22,开放申购,开放赎回,,,,
2024-01-29,1.2934,1.4934,,,1,-1.58,开放申购,开放赎回,,,,
2024-01-30,1.2664,1.4664,,,1,-2.09,开放申购,开放赎回,,,,
2024-01-31,1.2367,1.4367,,,1,-2.35,开放申购,开放赎回,,,,
2024-02-01,1.2301,1.4301,,,1,-0.53,开放申购,开放赎回,,,,
2024-02-02,1.1986,1.3986,,,1,-2.56,开放申购,开放赎回,,,,
2024-02-05,1.1588,1.3588,,,1,-3.32,开放申购,开放赎回,,,,
2024-02-06,1.2013,1.4013,,,1,3.67,开放申购,开放赎回,,,,
2024-02-07,1.2106,1.4106,,,1,0.77,开放申购,开放赎回,,,,
2024-02-08,1.2525,1.4525,,,1,3.46,开放申购,开放赎回,,,,
2024-02-19,1.2762,1.4762,,,1,1.89,开放申购,开放赎回,,,,
2024-02-20,1.2846,1.4846,,,1,0.66,开放申购,开放赎回,,,,
2024-02-21,1.3024,1.5024,,,1,1.39,开放申购,开放赎回,,,,
2024-02-22,1.3216,1.5216,,,1,1.47,开放申购,开放赎回,,,,
2024-02-23,1.3408,1.5408,,,1,1.45,开放申购,开放赎回,,,,
2024-02-26,1.3448,1.5448,,,1,0.30,开放申购,开放赎回,,,,
2024-02-27,1.3743,1.5743,,,1,2.19,开放申购,开放赎回,,,,
2024-02-28,1.3263,1.5263,,,1,-3.49,开放申购,开放赎回,,,,
2024-02-29,1.3592,1.5592,,,1,2.48,开放申购,开放赎回,,,,
2024-03-01,1.3714,1.5714,,,1,0.90,开放申购,开放赎回,,,,
2024-03-04,1.3706,1.5706,,,1,-0.06,开放申购,开放赎回,,,,
2024-03-05,1.3659,1.5659,,,1,-0.34,开放申购,开放赎回,,,,
2024-03-06,1.3649,1.5649,,,1,-0.07,开放申购,开放赎回,,,,
2024-03-07,1.3508,1.5508,,,1,-1.03,开放申购,开放赎回,,,,
2024-03-08,1.3576,1.5576,,,1,0.50,开放申购,开放赎回,,,,
2024-03-11,1.3848,1.5848,,,1,2.00,开放申购,开放赎回,,,,
2024-03-12,1.3979,1.5979,,,1,0.95,开放申购,开放赎回,,,,
2024-03-13,1.3984,1.5984,,,1,0.04,开放申购,开放赎回,,,,
2024-03-14,1.3948,1.5948,,,1,-0.26,开放申购,开放赎回,,,,
2024-03-15,1.4031,1.6031,,,1,0.60,开放申购,开放赎回,,,,
2024-03-18,1.4191,1.6191,,,1,1.14,开放申购,开放赎回,,,,
2024-03-19,1.4115,1.6115,,,1,-0.54,开放申购,开放赎回,,,,
2024-03-20,1.4203,1.6203,,,1,0.62,开放申购,开放赎回,,,,
2024-03-21,1.4158,1.6158,,,1,-0.32,开放申购,开放赎回,,,,
2024-03-22,1.3992,1.5992,,,1,-1.17,开放申购,开放赎回,,,,
2024-03-25,1.3842,1.5842,,,1,-1.07,开放申购,开放赎回,,,,
2024-03-26,1.3896,1.5896,,,1,0.39,开放申购,开放赎回,,,,
2024-03-27,1.3666,1.5666,,,1,-1.66,开放申购,开放赎回,,,,
2024-03-28,1.3767,1.5767,,,1,0.74,开放申购,开放赎回,,,,
2024-03-29,1.3881,1.5881,,,1,0.83,开放申购,开放赎回,,,,
2024-04-01,1.4168,1.6168,,,1,2.07,开放申购,开放赎回,,,,
2024-04-02,1.4129,1.6129,,,1,-0.28,开放申购,开放赎回,,,,
2024-04-03,1.4082,1.6082,,,1,-0.33,开放申购,开放赎回,,,,
2024-04-08,1.3888,1.5888,,,1,-1.38,开放申购,开放赎回,,,,
2024-04-09,1.3980,1.5980,,,1,0.66,开放申购,开放赎回,,,,
2024-04-10,1.3820,1.5820,,,1,-1.14,开放申购,开放赎回,,,,
2024-04-11,1.3842,1.5842,,,1,0.16,开放申购,开放赎回,,,,
2024-04-12,1.3803,1.5803,,,1,-0.28,开放申购,开放赎回,,,,
2024-04-15,1.3817,1.5817,,,1,0.10,开放申购,开放赎回,,,,
2024-04-16,1.3465,1.5465,,,1,-2.55,开放申购,开放赎回,,,,
2024-04-17,1.3805,1.5805,,,1,2.53,开放申购,开放赎回,,,,
2024-04-18,1.3836,1.5836,,,1,0.22,开放申购,开放赎回,,,,
2024-04-19,1.3805,1.5805,,,1,-0.22,开放申购,开放赎回,,,,
2024-04-22,1.3755,1.5755,,,1,-0.36,开放申购,开放赎回,,,,
2024-04-23,1.3694,1.5694,,,1,-0.44,开放申购,开放赎回,,,,
2024-04-24,1.3827,1.5827,,,1,0.97,开放申购,开放赎回,,,,
2024-04-25,1.3864,1.5864,,,1,0.27,开放申购,开放赎回,,,,
2024-04-26,1.4026,1.6026,,,1,1.17,开放申购,开放赎回,,,,
2024-04-29,1.4146,1.6146,,,1,0.86,开放申购,开放赎回,,,,
2024-04-30,1.4135,1.6135,,,1,-0.08,开放申购,开放赎回,,,,
2024-05-06,1.4347,1.6347,,,1,1.50,开放申购,开放赎回,,,,
2024-05-07,1.4382,1.6382,,,1,0.24,开放申购,开放赎回,,,,
2024-05-08,1.4272,1.6272,,,1,-0.76,开放申购,开放赎回,,,,
2024-05-09,1.4410,1.6410,,,1,0.97,开放申购,开放赎回,,,,
2024-05-10,1.4381,1.6381,,,1,-0.20,开放申购,开放赎回,,,,
2024-05-13,1.4336,1.6336,,,1,-0.31,开放申购,开放赎回,,,,
2024-05-14,1.4369,1.6369,,,1,0.23,开放申购,开放赎回,,,,
2024-05-15,1.4259,1.6259,,,1,-0.77,开放申购,开放赎回,,,,
2024-05-16,1.4252,1.6252,,,1,-0.05,开放申购,开放赎回,,,,
2024-05-17,1.4353,1.6353,,,1,0.71,开放申购,开放赎回,,,,
2024-05-20,1.4433,1.6433,,,1,0.56,开放申购,开放赎回,,,,
2024-05-21,1.4345,1.6345,,,1,-0.61,开放申购,开放赎回,,,,
2024-05-22,1.4323,1.6323,,,1,-0.15,开放申购,开放赎回,,,,
2024-05-23,1.4148,1.6148,,,1,-1.22,开放申购,开放赎回,,,,
2024-05-24,1.4060,1.6060,,,1,-0.62,开放申购,开放赎回,,,,
2024-05-27,1.4212,1.6212,,,1,1.08,开放申购,开放赎回,,,,
2024-05-28,1.4133,1.6133,,,1,-0.56,开放申购,开放赎回,,,,
2024-05-29,1.4162,1.6162,,,1,0.21,开放申购,开放赎回,,,,
