FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,3.4590,3.4590,,,1,0.38,开放申购,开放赎回,,,,
2024-01-05,3.4700,3.4700,,,1,0.32,开放申购,开放赎回,,,,
2024-01-08,3.4360,3.4360,,,1,-0.98,开放申购,开放赎回,,,,
2024-01-09,3.4480,3.4480,,,1,0.35,开放申购,开放赎回,,,,
2024-01-10,3.4380,3.4380,,,1,-0.29,开放申购,开放赎回,,,,
2024-01-11,3.4450,3.4450,,,1,0.20,开放申购,开放赎回,,,,
2024-01-12,3.4480,3.4480,,,1,0.09,开放申购,开放赎回,,,,
2024-01-15,3.4610,3.4610,,,1,0.38,开放申购,开放赎回,,,,
2024-01-16,3.4730,3.4730,,,1,0.35,开放申购,开放赎回,,,,
2024-01-17,3.4220,3.4220,,,1,-1.47,开放申购,开放赎回,,,,
2024-01-18,3.4320,3.4320,,,1,0.29,开放申购,开放赎回,,,,
2024-01-19,3.4120,3.4120,,,1,-0.58,开放申购,开放赎回,,,,
2024-01-22,3.3440,3.3440,,,1,-1.99,开放申购,开放赎回,,,,
2024-01-23,3.3720,3.3720,,,1,0.84,开放申购,开放赎回,,,,
2024-01-24,3.4240,3.4240,,,1,1.54,开放申购,开放赎回,,,,
2024-01-25,3.4760,3.4760,,,1,1.52,开放申购,开放赎回,,,,
2024-01-26,3.4770,3.4770,,,1,0.03,开放申购,开放赎回,,,,
2024-01-29,3.4880,3.4880,,,1,0.32,开放申购,开放赎回,,,,
2024-01-30,3.4530,3.4530,,,1,-1.00,开放申购,开放赎回,,,,
2024-01-31,3.4250,3.4250,,,1,-0.81,开放申购,开放赎回,,,,
2024-02-01,3.4290,3.4290,,,1,0.12,开放申购,开放赎回,,,,
2024-02-02,3.4180,3.4180,,,1,-0.32,开放申购,开放赎回,,,,
2024-02-05,3.4390,3.4390,,,1,0.61,开放申购,开放赎回,,,,
2024-02-06,3.5230,3.5230,,,1,2.44,开放申购,开放赎回,,,,
2024-02-07,3.5880,3.5880,,,1,1.85,开放申购,开放赎回,,,,
2024-02-08,3.5890,3.5890,,,1,0.03,开放申购,开放赎回,,,,
2024-02-19,3.6180,3.6180,,,1,0.81,开放申购,开放赎回,,,,
2024-02-20,3.6370,3.6370,,,1,0.53,开放申购,开放赎回,,,,
2024-02-21,3.6410,3.6410,,,1,0.11,开放申购,开放赎回,,,,
2024-02-22,3.6760,3.6760,,,1,0.96,开放申购,开放赎回,,,,
2024-02-23,3.6600,3.6600,,,1,-0.44,开放申购,开放赎回,,,,
2024-02-26,3.6780,3.6780,,,1,0.49,开放申购,开放赎回,,,,
2024-02-27,3.7150,3.7150,,,1,1.01,开放申购,开放赎回,,,,
2024-02-28,3.6780,3.6780,,,1,-1.00,开放申购,开放赎回,,,,
2024-02-29,3.7260,3.7260,,,1,1.31,开放申购,开放赎回,,,,
2024-03-01,3.7460,3.7460,,,1,0.54,开放申购,开放赎回,,,,
2024-03-04,3.7630,3.7630,,,1,0.45,开放申购,开放赎回,,,,
2024-03-05,3.7630,3.7630,,,1,0.00,开放申购,开放赎回,,,,
2024-03-06,3.7710,3.7710,,,1,0.21,开放申购,开放赎回,,,,
2024-03-07,3.7790,3.7790,,,1,0.21,开放申购,开放赎回,,,,
2024-03-08,3.8120,3.8120,,,1,0.87,开放申购,开放赎回,,,,
2024-03-11,3.8070,3.8070,,,1,-0.13,开放申购,开放赎回,,,,
2024-03-12,3.7940,3.7940,,,1,-0.34,开放申购,开放赎回,,,,
2024-03-13,3.7900,3.7900,,,1,-0.11,开放申购,开放赎回,,,,
2024-03-14,3.7930,3.7930,,,1,0.08,开放申购,开放赎回,,,,
2024-03-15,3.7810,3.7810,,,1,-0.32,开放申购,开放赎回,,,,
2024-03-18,3.7860,3.7860,,,1,0.13,开放申购,开放赎回,,,,
2024-03-19,3.7720,3.7720,,,1,-0.37,开放申购,开放赎回,,,,
2024-03-20,3.7790,3.7790,,,1,0.19,开放申购,开放赎回,,,,
2024-03-21,3.7640,3.7640,,,1,-0.40,开放申购,开放赎回,,,,
2024-03-22,3.7570,3.7570,,,1,-0.19,开放申购,开放赎回,,,,
2024-03-25,3.7600,3.7600,,,1,0.08,开放申购,开放赎回,,,,
2024-03-26,3.7680,3.7680,,,1,0.21,开放申购,开放赎回,,,,
2024-03-27,3.7530,3.7530,,,1,-0.40,开放申购,开放赎回,,,,
2024-03-28,3.7900,3.7900,,,1,0.99,开放申购,开放赎回,,,,
2024-03-29,3.8160,3.8160,,,1,0.69,开放申购,开放赎回,,,,
2024-04-01,3.8610,3.8610,,,1,1.18,开放申购,开放赎回,,,,
2024-04-02,3.8850,3.8850,,,1,0.62,开放申购,开放赎回,,,,
2024-04-03,3.8880,3.8880,,,1,0.08,开放申购,开放赎回,,,,
2024-04-08,3.8760,3.8760,,,1,-0.31,开放申购,开放赎回,,,,
2024-04-09,3.8580,3.8580,,,1,-0.46,开放申购,开放赎回,,,,
2024-04-10,3.8690,3.8690,,,1,0.29,开放申购,开放赎回,,,,
2024-04-11,3.8935,3.8935,,,1,0.63,开放申购,开放赎回,,,,
2024-04-12,3.8817,3.8817,,,1,-0.30,开放申购,开放赎回,,,,
2024-04-15,3.9512,3.9512,,,1,1.79,开放申购,开放赎回,,,,
2024-04-16,3.9369,3.9369,,,1,-0.36,开放申购,开放赎回,,,,
2024-04-17,3.9775,3.9775,,,1,1.03,开放申购,开放赎回,,,,
2024-04-18,3.9896,3.9896,,,1,0.30,开放申购,开放赎回,,,,
2024-04-19,3.9927,3.9927,,,1,0.08,开放申购,开放赎回,,,,
2024-04-22,3.9854,3.9854,,,1,-0.18,开放申购,开放赎回,,,,
2024-04-23,3.9489,3.9489,,,1,-0.92,开放申购,开放赎回,,,,
2024-04-24,3.9707,3.9707,,,1,0.55,开放申购,开放赎回,,,,
2024-04-25,3.9770,3.9770,,,1,0.16,开放申购,开放赎回,,,,
2024-04-26,4.0220,4.0220,,,1,1.13,开放申购,开放赎回,,,,
2024-04-29,4.0242,4.0242,,,1,0.05,开放申购,开放赎回,,,,
2024-04-30,4.0666,4.0666,,,1,1.05,开放申购,开放赎回,,,,
2024-05-06,4.1281,4.1281,,,1,1.51,开放申购,开放赎回,,,,
2024-05-07,4.1138,4.1138,,,1,-0.35,开放申购,开放赎回,,,,
2024-05-08,4.0947,4.0947,,,1,-0.46,开放申购,开放赎回,,,,
2024-05-09,4.1336,4.1336,,,1,0.95,开放申购,开放赎回,,,,
2024-05-10,4.1600,4.1600,,,1,0.64,开放申购,开放赎回,,,,
2024-05-13,4.1718,4.1718,,,1,0.28,开放申购,开放赎回,,,,
2024-05-14,4.1473,4.1473,,,1,-0.59,开放申购,开放赎回,,,,
2024-05-15,4.1438,4.1438,,,1,-0.08,开放申购,开放赎回,,,,
2024-05-16,4.1294,4.1294,,,1,-0.35,开放申购,开放赎回,,,,
2024-05-17,4.1319,4.1319,,,1,0.06,开放申购,开放赎回,,,,
2024-05-20,4.1196,4.1196,,,1,-0.30,开放申购,开放赎回,,,,
2024-05-21,4.0995,4.0995,,,1,-0.49,开放申购,开放赎回,,,,
2024-05-22,4.0736,4.0736,,,1,-0.63,开放申购,开放赎回,,,,
2024-05-23,4.0539,4.0539,,,1,-0.48,开放申购,开放赎回,,,,
2024-05-24,4.0478,4.0478,,,1,-0.15,开放申购,开放赎回,,,,
2024-05-27,4.1040,4.1040,,,1,1.39,开放申购,开放赎回,,,,
2024-05-28,4.0791,4.0791,,,1,-0.61,开放申购,开放赎回,,,,
2024-05-29,4.0624,4.0624,,,1,-0.41,开放申购,开放赎回,,,,
2024-05-30,4.0443,4.0443,,,1,-0.45,开放申购,开放赎回,,,,
2024-05-31,4.0429,4.0429,,,1,-0.03,开放申购,开放赎回,,,,
2024-06-03,4.0605,4.0605,,,1,0.44,开放申购,开放赎回,,,,
2024-06-04,4.0695,4.0695,,,1,0.22,开放申购,开放赎回,,,,
2024-06-05,4.0358,4.0358,,,1,-0.83,开放申购,开放赎回,,,,
2024-06-06,4.0727,4.0727,,,1,0.91,开放申购,开放赎回,,,,
2024-06-07,4.0626,4.0626,,,1,-0.25,开放申购,开放赎回,,,,
