FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.1200,1.6730,,,1,-0.71,开放申购,开放赎回,,,,
2024-01-05,1.0970,1.6500,,,1,-2.05,开放申购,开放赎回,,,,
2024-01-08,1.0760,1.6290,,,1,-1.91,开放申购,开放赎回,,,,
2024-01-09,1.0840,1.6370,,,1,0.74,开放申购,开放赎回,,,,
2024-01-10,1.0690,1.6220,,,1,-1.38,开放申购,开放赎回,,,,
2024-01-11,1.0890,1.6420,,,1,1.87,开放申购,开放赎回,,,,
2024-01-12,1.0690,1.6220,,,1,-1.84,开放申购,开放赎回,,,,
2024-01-15,1.0710,1.6240,,,1,0.19,开放申购,开放赎回,,,,
2024-01-16,1.0730,1.6260,,,1,0.19,开放申购,开放赎回,,,,
2024-01-17,1.0480,1.6010,,,1,-2.33,开放申购,开放赎回,,,,
2024-01-18,1.0830,1.6360,,,1,3.34,开放申购,开放赎回,,,,
2024-01-19,1.0750,1.6280,,,1,-0.74,开放申购,开放赎回,,,,
2024-01-22,1.0480,1.6010,,,1,-2.51,开放申购,开放赎回,,,,
2024-01-23,1.0640,1.6170,,,1,1.53,开放申购,开放赎回,,,,
2024-01-24,1.0590,1.6120,,,1,-0.47,开放申购,开放赎回,,,,
2024-01-25,1.0730,1.6260,,,1,1.32,开放申购,开放赎回,,,,
2024-01-26,1.0340,1.5870,,,1,-3.63,开放申购,开放赎回,,,,
2024-01-29,0.9760,1.5290,,,1,-5.61,开放申购,开放赎回,,,,
2024-01-30,0.9570,1.5100,,,1,-1.95,开放申购,开放赎回,,,,
2024-01-31,0.9400,1.4930,,,1,-1.78,开放申购,开放赎回,,,,
2024-02-01,0.9640,1.5170,,,1,2.55,开放申购,开放赎回,,,,
2024-02-02,0.9420,1.4950,,,1,-2.28,开放申购,开放赎回,,,,
2024-02-05,0.9270,1.4800,,,1,-1.59,开放申购,开放赎回,,,,
2024-02-06,0.9960,1.5490,,,1,7.44,开放申购,开放赎回,,,,
2024-02-07,1.0050,1.5580,,,1,0.90,开放申购,开放赎回,,,,
2024-02-08,1.0440,1.5970,,,1,3.88,开放申购,开放赎回,,,,
2024-02-19,1.1100,1.6630,,,1,6.32,开放申购,开放赎回,,,,
2024-02-20,1.1130,1.6660,,,1,0.27,开放申购,开放赎回,,,,
