FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,0.7791,0.7791,,,1,-0.66,开放申购,开放赎回,,,,
2024-01-05,0.7721,0.7721,,,1,-0.90,开放申购,开放赎回,,,,
2024-01-08,0.7606,0.7606,,,1,-1.49,开放申购,开放赎回,,,,
2024-01-09,0.7583,0.7583,,,1,-0.30,开放申购,开放赎回,,,,
2024-01-10,0.7543,0.7543,,,1,-0.53,开放申购,开放赎回,,,,
2024-01-11,0.7627,0.7627,,,1,1.11,开放申购,开放赎回,,,,
2024-01-12,0.7581,0.7581,,,1,-0.60,开放申购,开放赎回,,,,
2024-01-15,0.7552,0.7552,,,1,-0.38,开放申购,开放赎回,,,,
2024-01-16,0.7536,0.7536,,,1,-0.21,开放申购,开放赎回,,,,
2024-01-17,0.7425,0.7425,,,1,-1.47,开放申购,开放赎回,,,,
2024-01-18,0.7439,0.7439,,,1,0.19,开放申购,开放赎回,,,,
2024-01-19,0.7396,0.7396,,,1,-0.58,开放申购,开放赎回,,,,
2024-01-22,0.7262,0.7262,,,1,-1.81,开放申购,开放赎回,,,,
2024-01-23,0.7280,0.7280,,,1,0.25,开放申购,开放赎回,,,,
2024-01-24,0.7283,0.7283,,,1,0.04,开放申购,开放赎回,,,,
2024-01-25,0.7361,0.7361,,,1,1.07,开放申购,开放赎回,,,,
2024-01-26,0.7308,0.7308,,,1,-0.72,开放申购,开放赎回,,,,
2024-01-29,0.7214,0.7214,,,1,-1.29,开放申购,开放赎回,,,,
2024-01-30,0.7148,0.7148,,,1,-0.91,开放申购,开放赎回,,,,
2024-01-31,0.7047,0.7047,,,1,-1.41,开放申购,开放赎回,,,,
2024-02-01,0.7041,0.7041,,,1,-0.09,开放申购,开放赎回,,,,
2024-02-02,0.6934,0.6934,,,1,-1.52,开放申购,开放赎回,,,,
2024-02-05,0.6819,0.6819,,,1,-1.66,开放申购,开放赎回,,,,
2024-02-06,0.6948,0.6948,,,1,1.89,开放申购,开放赎回,,,,
2024-02-07,0.7083,0.7083,,,1,1.94,开放申购,开放赎回,,,,
2024-02-08,0.7319,0.7319,,,1,3.33,开放申购,开放赎回,,,,
2024-02-19,0.7335,0.7335,,,1,0.22,开放申购,开放赎回,,,,
