FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,2.4510,2.4510,,,1,-0.65,开放申购,开放赎回,,,,
2024-01-05,2.4260,2.4260,,,1,-1.02,开放申购,开放赎回,,,,
2024-01-08,2.3870,2.3870,,,1,-1.61,开放申购,开放赎回,,,,
2024-01-09,2.3910,2.3910,,,1,0.17,开放申购,开放赎回,,,,
2024-01-10,2.3810,2.3810,,,1,-0.42,开放申购,开放赎回,,,,
2024-01-11,2.4000,2.4000,,,1,0.80,开放申购,开放赎回,,,,
2024-01-12,2.3910,2.3910,,,1,-0.38,开放申购,开放赎回,,,,
2024-01-15,2.3840,2.3840,,,1,-0.29,开放申购,开放赎回,,,,
2024-01-16,2.3810,2.3810,,,1,-0.13,开放申购,开放赎回,,,,
2024-01-17,2.3310,2.3310,,,1,-2.10,开放申购,开放赎回,,,,
2024-01-18,2.3320,2.3320,,,1,0.04,开放申购,开放赎回,,,,
2024-01-19,2.3250,2.3250,,,1,-0.30,开放申购,开放赎回,,,,
2024-01-22,2.2480,2.2480,,,1,-3.31,开放申购,开放赎回,,,,
2024-01-23,2.2640,2.2640,,,1,0.71,开放申购,开放赎回,,,,
2024-01-24,2.2820,2.2820,,,1,0.80,开放申购,开放赎回,,,,
2024-01-25,2.3370,2.3370,,,1,2.41,开放申购,开放赎回,,,,
2024-01-26,2.3150,2.3150,,,1,-0.94,开放申购,开放赎回,,,,
2024-01-29,2.2810,2.2810,,,1,-1.47,开放申购,开放赎回,,,,
2024-01-30,2.2380,2.2380,,,1,-1.89,开放申购,开放赎回,,,,
2024-01-31,2.1960,2.1960,,,1,-1.88,开放申购,开放赎回,,,,
2024-02-01,2.1890,2.1890,,,1,-0.32,开放申购,开放赎回,,,,
2024-02-02,2.1400,2.1400,,,1,-2.24,开放申购,开放赎回,,,,
2024-02-05,2.0960,2.0960,,,1,-2.06,开放申购,开放赎回,,,,
2024-02-06,2.1780,2.1780,,,1,3.91,开放申购,开放赎回,,,,
2024-02-07,2.2200,2.2200,,,1,1.93,开放申购,开放赎回,,,,
2024-02-08,2.2860,2.2860,,,1,2.97,开放申购,开放赎回,,,,
2024-02-19,2.2860,2.2860,,,1,0.00,开放申购,开放赎回,,,,
2024-02-20,2.2830,2.2830,,,1,-0.13,开放申购,开放赎回,,,,
2024-02-21,2.3010,2.3010,,,1,0.79,开放申购,开放赎回,,,,
2024-02-22,2.3180,2.3180,,,1,0.74,开放申购,开放赎回,,,,
2024-02-23,2.3360,2.3360,,,1,0.78,开放申购,开放赎回,,,,
2024-02-26,2.3500,2.3500,,,1,0.60,开放申购,开放赎回,,,,
2024-02-27,2.3840,2.3840,,,1,1.45,开放申购,开放赎回,,,,
2024-02-28,2.3100,2.3100,,,1,-3.10,开放申购,开放赎回,,,,
2024-02-29,2.3670,2.3670,,,1,2.47,开放申购,开放赎回,,,,
2024-03-01,2.3840,2.3840,,,1,0.72,开放申购,开放赎回,,,,
2024-03-04,2.3850,2.3850,,,1,0.04,开放申购,开放赎回,,,,
2024-03-05,2.3730,2.3730,,,1,-0.50,开放申购,开放赎回,,,,
2024-03-06,2.3780,2.3780,,,1,0.21,开放申购,开放赎回,,,,
2024-03-07,2.3580,2.3580,,,1,-0.84,开放申购,开放赎回,,,,
2024-03-08,2.3690,2.3690,,,1,0.47,开放申购,开放赎回,,,,
2024-03-11,2.4000,2.4000,,,1,1.31,开放申购,开放赎回,,,,
2024-03-12,2.4120,2.4120,,,1,0.50,开放申购,开放赎回,,,,
2024-03-13,2.4100,2.4100,,,1,-0.08,开放申购,开放赎回,,,,
2024-03-14,2.3920,2.3920,,,1,-0.75,开放申购,开放赎回,,,,
2024-03-15,2.4110,2.4110,,,1,0.79,开放申购,开放赎回,,,,
2024-03-18,2.4360,2.4360,,,1,1.04,开放申购,开放赎回,,,,
2024-03-19,2.4250,2.4250,,,1,-0.45,开放申购,开放赎回,,,,
2024-03-20,2.4360,2.4360,,,1,0.45,开放申购,开放赎回,,,,
2024-03-21,2.4360,2.4360,,,1,0.00,开放申购,开放赎回,,,,
2024-03-22,2.4110,2.4110,,,1,-1.03,开放申购,开放赎回,,,,
2024-03-25,2.3770,2.3770,,,1,-1.41,开放申购,开放赎回,,,,
2024-03-26,2.3810,2.3810,,,1,0.17,开放申购,开放赎回,,,,
2024-03-27,2.3380,2.3380,,,1,-1.81,开放申购,开放赎回,,,,
2024-03-28,2.3610,2.3610,,,1,0.98,开放申购,开放赎回,,,,
2024-03-29,2.3770,2.3770,,,1,0.68,开放申购,开放赎回,,,,
2024-04-01,2.4190,2.4190,,,1,1.77,开放申购,开放赎回,,,,
2024-04-02,2.4130,2.4130,,,1,-0.25,开放申购,开放赎回,,,,
2024-04-03,2.4130,2.4130,,,1,0.00,开放申购,开放赎回,,,,
2024-04-08,2.3760,2.3760,,,1,-1.53,开放申购,开放赎回,,,,
2024-04-09,2.3970,2.3970,,,1,0.88,开放申购,开放赎回,,,,
2024-04-10,2.3760,2.3760,,,1,-0.88,开放申购,开放赎回,,,,
2024-04-11,2.3970,2.3970,,,1,0.88,开放申购,开放赎回,,,,
2024-04-12,2.3850,2.3850,,,1,-0.50,开放申购,开放赎回,,,,
2024-04-15,2.3910,2.3910,,,1,0.25,开放申购,开放赎回,,,,
2024-04-16,2.3340,2.3340,,,1,-2.38,开放申购,开放赎回,,,,
2024-04-17,2.3950,2.3950,,,1,2.61,开放申购,开放赎回,,,,
2024-04-18,2.4010,2.4010,,,1,0.25,开放申购,开放赎回,,,,
2024-04-19,2.3940,2.3940,,,1,-0.29,开放申购,开放赎回,,,,
2024-04-22,2.3860,2.3860,,,1,-0.33,开放申购,开放赎回,,,,
2024-04-23,2.3830,2.3830,,,1,-0.13,开放申购,开放赎回,,,,
2024-04-24,2.4010,2.4010,,,1,0.76,开放申购,开放赎回,,,,
2024-04-25,2.4190,2.4190,,,1,0.75,开放申购,开放赎回,,,,
2024-04-26,2.4470,2.4470,,,1,1.16,开放申购,开放赎回,,,,
2024-04-29,2.4790,2.4790,,,1,1.31,开放申购,开放赎回,,,,
2024-04-30,2.4680,2.4680,,,1,-0.44,开放申购,开放赎回,,,,
2024-05-06,2.5140,2.5140,,,1,1.86,开放申购,开放赎回,,,,
2024-05-07,2.5160,2.5160,,,1,0.08,开放申购,开放赎回,,,,
2024-05-08,2.4950,2.4950,,,1,-0.83,开放申购,开放赎回,,,,
2024-05-09,2.5320,2.5320,,,1,1.48,开放申购,开放赎回,,,,
2024-05-10,2.5210,2.5210,,,1,-0.43,开放申购,开放赎回,,,,
2024-05-13,2.5260,2.5260,,,1,0.20,开放申购,开放赎回,,,,
2024-05-14,2.5360,2.5360,,,1,0.40,开放申购,开放赎回,,,,
2024-05-15,2.5180,2.5180,,,1,-0.71,开放申购,开放赎回,,,,
2024-05-16,2.5220,2.5220,,,1,0.16,开放申购,开放赎回,,,,
2024-05-17,2.5450,2.5450,,,1,0.91,开放申购,开放赎回,,,,
2024-05-20,2.5400,2.5400,,,1,-0.20,开放申购,开放赎回,,,,
2024-05-21,2.5310,2.5310,,,1,-0.35,开放申购,开放赎回,,,,
2024-05-22,2.5440,2.5440,,,1,0.51,开放申购,开放赎回,,,,
2024-05-23,2.5220,2.5220,,,1,-0.86,开放申购,开放赎回,,,,
2024-05-24,2.4980,2.4980,,,1,-0.95,开放申购,开放赎回,,,,
2024-05-27,2.5150,2.5150,,,1,0.68,开放申购,开放赎回,,,,
2024-05-28,2.4890,2.4890,,,1,-1.03,开放申购,开放赎回,,,,
2024-05-29,2.4940,2.4940,,,1,0.20,开放申购,开放赎回,,,,
2024-05-30,2.4970,2.4970,,,1,0.12,开放申购,开放赎回,,,,
2024-05-31,2.5030,2.5030,,,1,0.24,开放申购,开放赎回,,,,
2024-06-03,2.5010,2.5010,,,1,-0.08,开放申购,开放赎回,,,,
2024-06-04,2.5160,2.5160,,,1,0.60,开放申购,开放赎回,,,,
2024-06-05,2.4900,2.4900,,,1,-1.03,开放申购,开放赎回,,,,
2024-06-06,2.4640,2.4640,,,1,-1.04,开放申购,开放赎回,,,,
2024-06-07,2.4630,2.4630,,,1,-0.04,开放申购,开放赎回,,,,
2024-06-11,2.4710,2.4710,,,1,0.32,开放申购,开放赎回,,,,
2024-06-12,2.4820,2.4820,,,1,0.45,开放申购,开放赎回,,,,
2024-06-13,2.4720,2.4720,,,1,-0.40,开放申购,开放赎回,,,,
2024-06-14,2.4790,2.4790,,,1,0.28,开放申购,开放赎回,,,,
2024-06-17,2.4950,2.4950,,,1,0.65,开放申购,开放赎回,,,,
2024-06-18,2.5210,2.5210,,,1,1.04,开放申购,开放赎回,,,,
2024-06-19,2.5050,2.5050,,,1,-0.63,开放申购,开放赎回,,,,
2024-06-20,2.4820,2.4820,,,1,-0.92,开放申购,开放赎回,,,,
2024-06-21,2.4820,2.4820,,,1,0.00,开放申购,开放赎回,,,,
2024-06-24,2.4340,2.4340,,,1,-1.93,开放申购,开放赎回,,,,
2024-06-25,2.4280,2.4280,,,1,-0.25,开放申购,开放赎回,,,,
2024-06-26,2.4640,2.4640,,,1,1.48,开放申购,开放赎回,,,,
2024-06-27,2.4380,2.4380,,,1,-1.06,开放申购,开放赎回,,,,
2024-06-28,2.4550,2.4550,,,1,0.70,开放申购,开放赎回,,,,
2024-06-30,2.4550,2.4550,,,0,0.00,开放申购,开放赎回,,,,
2024-07-01,2.4530,2.4530,,,1,-0.08,开放申购,开放赎回,,,,
2024-07-02,2.4360,2.4360,,,1,-0.69,开放申购,开放赎回,,,,
2024-07-03,2.4220,2.4220,,,1,-0.57,开放申购,开放赎回,,,,
2024-07-04,2.3910,2.3910,,,1,-1.28,开放申购,开放赎回,,,,
2024-07-05,2.3940,2.3940,,,1,0.13,开放申购,开放赎回,,,,
2024-07-08,2.3660,2.3660,,,1,-1.17,开放申购,开放赎回,,,,
2024-07-09,2.3980,2.3980,,,1,1.35,开放申购,开放赎回,,,,
2024-07-10,2.3920,2.3920,,,1,-0.25,开放申购,开放赎回,,,,
2024-07-11,2.4390,2.4390,,,1,1.96,开放申购,开放赎回,,,,
2024-07-12,2.4410,2.4410,,,1,0.08,开放申购,开放赎回,,,,
2024-07-15,2.4330,2.4330,,,1,-0.33,开放申购,开放赎回,,,,
2024-07-16,2.4520,2.4520,,,1,0.78,开放申购,开放赎回,,,,
2024-07-17,2.4450,2.4450,,,1,-0.29,开放申购,开放赎回,,,,
2024-07-18,2.4560,2.4560,,,1,0.45,开放申购,开放赎回,,,,
2024-07-19,2.4650,2.4650,,,1,0.37,开放申购,开放赎回,,,,
2024-07-22,2.4640,2.4640,,,1,-0.04,开放申购,开放赎回,,,,
2024-07-23,2.4170,2.4170,,,1,-1.91,开放申购,开放赎回,,,,
2024-07-24,2.3890,2.3890,,,1,-1.16,开放申购,开放赎回,,,,
2024-07-25,2.3800,2.3800,,,1,-0.38,开放申购,开放赎回,,,,
2024-07-26,2.4110,2.4110,,,1,1.30,开放申购,开放赎回,,,,
2024-07-29,2.4010,2.4010,,,1,-0.41,开放申购,开放赎回,,,,
2024-07-30,2.3970,2.3970,,,1,-0.17,开放申购,开放赎回,,,,
2024-07-31,2.4530,2.4530,,,1,2.34,开放申购,开放赎回,,,,
2024-08-01,2.4530,2.4530,,,1,0.00,开放申购,开放赎回,,,,
