FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,2.3750,3.1790,,,1,-0.34,限制大额申购,开放赎回,,,,
2024-01-05,2.3390,3.1310,,,1,-1.52,限制大额申购,开放赎回,,,,
2024-01-08,2.2900,3.0660,,,1,-2.09,限制大额申购,开放赎回,,,,
2024-01-09,2.3030,3.0830,,,1,0.57,限制大额申购,开放赎回,,,,
2024-01-10,2.2910,3.0670,,,1,-0.52,限制大额申购,开放赎回,,,,
2024-01-11,2.3230,3.1100,,,1,1.40,限制大额申购,开放赎回,,,,
2024-01-12,2.3080,3.0900,,,1,-0.65,限制大额申购,开放赎回,,,,
2024-01-15,2.2940,3.0710,,,1,-0.61,限制大额申购,开放赎回,,,,
2024-01-16,2.2890,3.0640,,,1,-0.22,限制大额申购,开放赎回,,,,
2024-01-17,2.2340,2.9910,,,1,-2.40,限制大额申购,开放赎回,,,,
2024-01-18,2.2020,2.9480,,,1,-1.43,限制大额申购,开放赎回,,,,
2024-01-19,2.1780,2.9160,,,1,-1.09,限制大额申购,开放赎回,,,,
2024-01-22,2.0410,2.7320,,,1,-6.29,限制大额申购,开放赎回,,,,
2024-01-23,2.0240,2.7100,,,1,-0.83,限制大额申购,开放赎回,,,,
2024-01-24,2.0390,2.7300,,,1,0.74,限制大额申购,开放赎回,,,,
2024-01-25,2.1310,2.8530,,,1,4.51,限制大额申购,开放赎回,,,,
2024-01-26,2.1180,2.8350,,,1,-0.61,限制大额申购,开放赎回,,,,
2024-01-29,2.0480,2.7420,,,1,-3.31,限制大额申购,开放赎回,,,,
2024-01-30,1.9810,2.6520,,,1,-3.27,限制大额申购,开放赎回,,,,
2024-01-31,1.8830,2.5210,,,1,-4.95,限制大额申购,开放赎回,,,,
2024-02-01,1.8460,2.4710,,,1,-1.96,限制大额申购,开放赎回,,,,
2024-02-02,1.7510,2.3440,,,1,-5.15,限制大额申购,开放赎回,,,,
2024-02-05,1.5630,2.0920,,,1,-10.74,限制大额申购,开放赎回,,,,
2024-02-06,1.5900,2.1290,,,1,1.73,限制大额申购,开放赎回,,,,
2024-02-07,1.5510,2.0760,,,1,-2.45,限制大额申购,开放赎回,,,,
2024-02-08,1.7020,2.2790,,,1,9.74,限制大额申购,开放赎回,,,,
2024-02-19,1.7430,2.3330,,,1,2.41,限制大额申购,开放赎回,,,,
2024-02-20,1.7570,2.3520,,,1,0.80,限制大额申购,开放赎回,,,,
2024-02-21,1.7900,2.3960,,,1,1.88,限制大额申购,开放赎回,,,,
2024-02-22,1.8290,2.4490,,,1,2.18,限制大额申购,开放赎回,,,,
