FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.0390,1.0390,,,1,-0.11,开放申购,开放赎回,,,,
2024-01-05,1.0348,1.0348,,,1,-0.40,开放申购,开放赎回,,,,
2024-01-08,1.0249,1.0249,,,1,-0.96,开放申购,开放赎回,,,,
2024-01-09,1.0276,1.0276,,,1,0.26,开放申购,开放赎回,,,,
2024-01-10,1.0250,1.0250,,,1,-0.25,开放申购,开放赎回,,,,
2024-01-11,1.0291,1.0291,,,1,0.40,开放申购,开放赎回,,,,
2024-01-12,1.0298,1.0298,,,1,0.07,开放申购,开放赎回,,,,
2024-01-15,1.0311,1.0311,,,1,0.13,开放申购,开放赎回,,,,
2024-01-16,1.0310,1.0310,,,1,-0.01,开放申购,开放赎回,,,,
2024-01-17,1.0189,1.0189,,,1,-1.17,开放申购,开放赎回,,,,
2024-01-18,1.0167,1.0167,,,1,-0.22,开放申购,开放赎回,,,,
2024-01-19,1.0116,1.0116,,,1,-0.50,开放申购,开放赎回,,,,
2024-01-22,0.9881,0.9881,,,1,-2.32,开放申购,开放赎回,,,,
2024-01-23,0.9943,0.9943,,,1,0.63,开放申购,开放赎回,,,,
2024-01-24,1.0036,1.0036,,,1,0.94,开放申购,开放赎回,,,,
2024-01-25,1.0230,1.0230,,,1,1.93,开放申购,开放赎回,,,,
2024-01-26,1.0222,1.0222,,,1,-0.08,开放申购,开放赎回,,,,
2024-01-29,1.0171,1.0171,,,1,-0.50,开放申购,开放赎回,,,,
2024-01-30,1.0047,1.0047,,,1,-1.22,开放申购,开放赎回,,,,
2024-01-31,0.9943,0.9943,,,1,-1.04,开放申购,开放赎回,,,,
2024-02-01,0.9901,0.9901,,,1,-0.42,开放申购,开放赎回,,,,
2024-02-02,0.9824,0.9824,,,1,-0.78,开放申购,开放赎回,,,,
2024-02-05,0.9687,0.9687,,,1,-1.39,开放申购,开放赎回,,,,
2024-02-06,0.9931,0.9931,,,1,2.52,开放申购,开放赎回,,,,
2024-02-07,1.0054,1.0054,,,1,1.24,开放申购,开放赎回,,,,
2024-02-08,1.0152,1.0152,,,1,0.97,开放申购,开放赎回,,,,
2024-02-19,1.0191,1.0191,,,1,0.38,开放申购,开放赎回,,,,
2024-02-20,1.0255,1.0255,,,1,0.63,开放申购,开放赎回,,,,
2024-02-21,1.0311,1.0311,,,1,0.55,开放申购,开放赎回,,,,
2024-02-22,1.0362,1.0362,,,1,0.49,开放申购,开放赎回,,,,
2024-02-23,1.0386,1.0386,,,1,0.23,开放申购,开放赎回,,,,
2024-02-26,1.0367,1.0367,,,1,-0.18,开放申购,开放赎回,,,,
2024-02-27,1.0436,1.0436,,,1,0.67,开放申购,开放赎回,,,,
2024-02-28,1.0269,1.0269,,,1,-1.60,开放申购,开放赎回,,,,
2024-02-29,1.0402,1.0402,,,1,1.30,开放申购,开放赎回,,,,
2024-03-01,1.0441,1.0441,,,1,0.37,开放申购,开放赎回,,,,
2024-03-04,1.0446,1.0446,,,1,0.05,开放申购,开放赎回,,,,
2024-03-05,1.0412,1.0412,,,1,-0.33,开放申购,开放赎回,,,,
2024-03-06,1.0446,1.0446,,,1,0.33,开放申购,开放赎回,,,,
2024-03-07,1.0423,1.0423,,,1,-0.22,开放申购,开放赎回,,,,
2024-03-08,1.0494,1.0494,,,1,0.68,开放申购,开放赎回,,,,
2024-03-11,1.0552,1.0552,,,1,0.55,开放申购,开放赎回,,,,
2024-03-12,1.0541,1.0541,,,1,-0.10,开放申购,开放赎回,,,,
2024-03-13,1.0546,1.0546,,,1,0.05,开放申购,开放赎回,,,,
2024-03-14,1.0532,1.0532,,,1,-0.13,开放申购,开放赎回,,,,
2024-03-15,1.0552,1.0552,,,1,0.19,开放申购,开放赎回,,,,
2024-03-18,1.0630,1.0630,,,1,0.74,开放申购,开放赎回,,,,
2024-03-19,1.0587,1.0587,,,1,-0.40,开放申购,开放赎回,,,,
2024-03-20,1.0613,1.0613,,,1,0.25,开放申购,开放赎回,,,,
2024-03-21,1.0607,1.0607,,,1,-0.06,开放申购,开放赎回,,,,
2024-03-22,1.0529,1.0529,,,1,-0.74,开放申购,开放赎回,,,,
2024-03-25,1.0476,1.0476,,,1,-0.50,开放申购,开放赎回,,,,
2024-03-26,1.0466,1.0466,,,1,-0.10,开放申购,开放赎回,,,,
2024-03-27,1.0372,1.0372,,,1,-0.90,开放申购,开放赎回,,,,
2024-03-28,1.0427,1.0427,,,1,0.53,开放申购,开放赎回,,,,
2024-03-29,1.0490,1.0490,,,1,0.60,开放申购,开放赎回,,,,
2024-04-01,1.0574,1.0574,,,1,0.80,开放申购,开放赎回,,,,
2024-04-02,1.0593,1.0593,,,1,0.18,开放申购,开放赎回,,,,
2024-04-03,1.0619,1.0619,,,1,0.25,开放申购,开放赎回,,,,
2024-04-08,1.0564,1.0564,,,1,-0.52,开放申购,开放赎回,,,,
2024-04-09,1.0594,1.0594,,,1,0.28,开放申购,开放赎回,,,,
2024-04-10,1.0551,1.0551,,,1,-0.41,开放申购,开放赎回,,,,
2024-04-11,1.0605,1.0605,,,1,0.51,开放申购,开放赎回,,,,
2024-04-12,1.0635,1.0635,,,1,0.28,开放申购,开放赎回,,,,
2024-04-15,1.0669,1.0669,,,1,0.32,开放申购,开放赎回,,,,
2024-04-16,1.0525,1.0525,,,1,-1.35,开放申购,开放赎回,,,,
2024-04-17,1.0682,1.0682,,,1,1.49,开放申购,开放赎回,,,,
2024-04-18,1.0700,1.0700,,,1,0.17,开放申购,开放赎回,,,,
2024-04-19,1.0724,1.0724,,,1,0.22,开放申购,开放赎回,,,,
2024-04-22,1.0706,1.0706,,,1,-0.17,开放申购,开放赎回,,,,
2024-04-23,1.0631,1.0631,,,1,-0.70,开放申购,开放赎回,,,,
2024-04-24,1.0677,1.0677,,,1,0.43,开放申购,开放赎回,,,,
2024-04-25,1.0681,1.0681,,,1,0.04,开放申购,开放赎回,,,,
2024-04-26,1.0728,1.0728,,,1,0.44,开放申购,开放赎回,,,,
2024-04-29,1.0794,1.0794,,,1,0.62,开放申购,开放赎回,,,,
2024-04-30,1.0807,1.0807,,,1,0.12,开放申购,开放赎回,,,,
2024-05-06,1.0978,1.0978,,,1,1.58,开放申购,开放赎回,,,,
2024-05-07,1.1010,1.1010,,,1,0.29,开放申购,开放赎回,,,,
2024-05-08,1.0937,1.0937,,,1,-0.66,开放申购,开放赎回,,,,
2024-05-09,1.1071,1.1071,,,1,1.23,开放申购,开放赎回,,,,
2024-05-10,1.1127,1.1127,,,1,0.51,开放申购,开放赎回,,,,
2024-05-13,1.1174,1.1174,,,1,0.42,开放申购,开放赎回,,,,
2024-05-14,1.1180,1.1180,,,1,0.05,开放申购,开放赎回,,,,
2024-05-15,1.1135,1.1135,,,1,-0.40,开放申购,开放赎回,,,,
2024-05-16,1.1148,1.1148,,,1,0.12,开放申购,开放赎回,,,,
2024-05-17,1.1199,1.1199,,,1,0.46,开放申购,开放赎回,,,,
2024-05-20,1.1243,1.1243,,,1,0.39,开放申购,开放赎回,,,,
2024-05-21,1.1175,1.1175,,,1,-0.60,开放申购,开放赎回,,,,
2024-05-22,1.1177,1.1177,,,1,0.02,开放申购,开放赎回,,,,
2024-05-23,1.1068,1.1068,,,1,-0.98,开放申购,开放赎回,,,,
2024-05-24,1.1061,1.1061,,,1,-0.06,开放申购,开放赎回,,,,
2024-05-27,1.1150,1.1150,,,1,0.80,开放申购,开放赎回,,,,
