FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2024-01-04,1.2391,1.2391,,,1,0.37,开放申购,开放赎回,,,,
2024-01-05,1.2433,1.2433,,,1,0.34,开放申购,开放赎回,,,,
2024-01-08,1.2259,1.2259,,,1,-1.40,开放申购,开放赎回,,,,
2024-01-09,1.2293,1.2293,,,1,0.28,开放申购,开放赎回,,,,
2024-01-10,1.2243,1.2243,,,1,-0.41,开放申购,开放赎回,,,,
2024-01-11,1.2317,1.2317,,,1,0.60,开放申购,开放赎回,,,,
2024-01-12,1.2380,1.2380,,,1,0.51,开放申购,开放赎回,,,,
2024-01-15,1.2430,1.2430,,,1,0.40,开放申购,开放赎回,,,,
2024-01-16,1.2482,1.2482,,,1,0.42,开放申购,开放赎回,,,,
2024-01-17,1.2265,1.2265,,,1,-1.74,开放申购,开放赎回,,,,
2024-01-18,1.2309,1.2309,,,1,0.36,开放申购,开放赎回,,,,
2024-01-19,1.2252,1.2252,,,1,-0.46,开放申购,开放赎回,,,,
2024-01-22,1.1965,1.1965,,,1,-2.34,开放申购,开放赎回,,,,
2024-01-23,1.2027,1.2027,,,1,0.52,开放申购,开放赎回,,,,
2024-01-24,1.2318,1.2318,,,1,2.42,开放申购,开放赎回,,,,
2024-01-25,1.2412,1.2412,,,1,0.76,开放申购,开放赎回,,,,
2024-01-26,1.2404,1.2404,,,1,-0.06,开放申购,开放赎回,,,,
2024-01-29,1.2518,1.2518,,,1,0.92,开放申购,开放赎回,,,,
2024-01-30,1.2388,1.2388,,,1,-1.04,开放申购,开放赎回,,,,
2024-01-31,1.2349,1.2349,,,1,-0.31,开放申购,开放赎回,,,,
2024-02-01,1.2364,1.2364,,,1,0.12,开放申购,开放赎回,,,,
2024-02-02,1.2384,1.2384,,,1,0.16,开放申购,开放赎回,,,,
2024-02-05,1.2445,1.2445,,,1,0.49,开放申购,开放赎回,,,,
